model,n,rep,method,error_P,error_Theta,error_B,time_sec
4,400,1,Random Sampling,7.87907333344102,0.434294691953765,0.451035230373641,0.00384520833333333
4,400,1,Non-random,8.46597291256502,0.389686903826731,0.444430382577962,0.00291595833333333
4,400,1,CountSketch,7.36319471127768,0.427168667938503,0.444966294795094,0.00208870833333333
4,400,1,SIGN Bidirectional,7.75972120719597,0.472000897766805,0.445150941088786,0.00234129166666667
4,400,2,Random Projection,7.53314603790323,0.270115587476153,0.460756135996378,0.00185354166666667
4,400,2,Random Sampling,8.05936510559673,0.442599034900685,0.46055304201285,0.00348454166666667
4,400,2,Non-random,8.80323988051517,0.262709011334306,0.453460512067413,0.00219966666666667
4,400,2,CountSketch,7.02872738084347,0.255134103916508,0.45941519708983,0.001898375
4,400,2,SIGN Bidirectional,7.17401921651784,0.285321512737067,0.45721843786335,0.00228204166666667
4,400,3,Random Projection,8.58686798288573,0.337784760408484,0.511551153195523,0.0017285
4,400,3,Random Sampling,8.67907413193543,0.382616990236786,0.505046036670883,0.00329266666666667
4,400,3,Non-random,9.07509335457115,0.367859948378409,0.509792230112396,0.00249904166666667
4,400,3,CountSketch,8.21618152493848,0.345303557400965,0.506140374529106,0.00200283333333333
4,400,3,SIGN Bidirectional,8.47704485619854,0.397935136348333,0.517211209816329,0.00202525
4,400,4,Random Projection,7.34191936288813,0.254797441364606,0.482500961064222,0.0019245
4,400,4,Random Sampling,7.78713962885193,0.434911906632252,0.482364436426775,0.00346966666666667
4,400,4,Non-random,8.32060701979802,0.239984289080911,0.483200117921325,0.002331375
4,400,4,CountSketch,7.62729149987453,0.240040399506228,0.485424913916948,0.00165025
4,400,4,SIGN Bidirectional,6.91239672270431,0.299741892043542,0.479449826593152,0.00214708333333333
4,400,5,Random Projection,7.01169875836672,0.314947817304455,0.512542141564181,0.00199416666666667
4,400,5,Random Sampling,7.66036092653124,0.435192458758837,0.508244409498829,0.003269125
4,400,5,Non-random,8.28121068449092,0.284928739759847,0.51071699039483,0.00227229166666667
4,400,5,CountSketch,7.32615777928168,0.292447536752329,0.509276992961771,0.00184804166666667
4,400,5,SIGN Bidirectional,7.74439498904713,0.30731679946134,0.510828649318836,0.00206920833333333
4,400,6,Random Projection,7.52339499250395,0.390191897654584,0.511226740826762,0.002041625
4,400,6,Random Sampling,7.18817464770991,0.480193019863091,0.516863319378823,0.00376533333333333
4,400,6,Non-random,7.92259121875879,0.330265963416003,0.509230116907975,0.002154625
4,400,6,CountSketch,6.97980144053346,0.337840870833801,0.511429698135193,0.002096125
4,400,6,SIGN Bidirectional,6.87672977880569,0.435248569184154,0.514372149747078,0.002122125
4,400,7,Random Projection,7.23119797420245,0.127707328021546,0.507187321107095,0.00179595833333333
4,400,7,Random Sampling,7.09062307674221,0.2251150263719,0.510481220946374,0.00299870833333333
4,400,7,Non-random,8.41452633390391,0.15026371899899,0.509083423550069,0.00205533333333333
4,400,7,CountSketch,7.23989314067069,0.142744922006509,0.50741415441443,0.00168129166666667
4,400,7,SIGN Bidirectional,7.00843795227351,0.15026371899899,0.510083664860601,0.00194275
4,400,8,Random Projection,8.42283479451948,0.682919986533498,0.483651364227957,0.00250429166666667
4,400,8,Random Sampling,9.10655079092214,0.893277971047021,0.486170951806801,0.00473041666666667
4,400,8,Non-random,8.99156939843321,0.630288407586129,0.485629712515558,0.00291683333333333
4,400,8,CountSketch,8.23268222965953,0.698069801369094,0.483230580647704,0.002364
4,400,8,SIGN Bidirectional,7.78027143642756,0.705813040062844,0.483734114262438,0.00255175
4,400,9,Random Projection,7.72026066434994,0.314891706879138,0.476220129045262,0.00201604166666667
4,400,9,Random Sampling,7.93116352064233,0.412299405229492,0.473494596855758,0.00343804166666667
4,400,9,Non-random,8.58905410368826,0.277466053192683,0.474565318850986,0.00245541666666667
4,400,9,CountSketch,7.77890286515074,0.292559757602963,0.47814468481275,0.00181554166666667
4,400,9,SIGN Bidirectional,7.61373705139282,0.285040960610481,0.478160829890007,0.00208366666666667
4,400,10,Random Projection,7.87385658949941,0.517562563124228,0.521975723746999,0.001945625
4,400,10,Random Sampling,9.10645840243533,0.727247222533947,0.528312444705458,0.00380825
4,400,10,Non-random,8.70497261539238,0.450117831893166,0.516706924064569,0.00234675
4,400,10,CountSketch,7.84554359267228,0.502581079564583,0.520940254156119,0.002048125
4,400,10,SIGN Bidirectional,8.14998889639893,0.64555044327236,0.528733149157821,0.00268454166666667
4,400,11,Random Projection,7.33858892925793,0.307485130737291,0.519657179289155,0.001714125
4,400,11,Random Sampling,8.29711637794214,0.494781730445517,0.529548369124987,0.00358570833333333
4,400,11,Non-random,8.68282846212188,0.284984850185164,0.523761753869424,0.00210266666666667
4,400,11,CountSketch,7.83112408175166,0.300022444170127,0.524558412191223,0.00176170833333333
4,400,11,SIGN Bidirectional,7.44772704030451,0.367747727527775,0.520708264761633,0.00228025
4,400,12,Random Projection,7.57204376122478,0.0977443609022556,0.51775649506149,0.00148183333333333
4,400,12,Random Sampling,6.65495674385636,0.135226125014028,0.514695763164571,0.00319745833333333
4,400,12,Non-random,8.41518221051214,0.0977443609022556,0.517870611557975,0.00216145833333333
4,400,12,CountSketch,7.62345235492738,0.112781954887218,0.518869127686558,0.00156879166666667
4,400,12,SIGN Bidirectional,7.20511798697392,0.105263157894737,0.51897796593139,0.00177225
4,400,13,Random Projection,8.27650668649222,0.532151273706655,0.46342764987062,0.00192829166666667
4,400,13,Random Sampling,10.0801792767978,0.704859162832454,0.467101411343803,0.00376008333333333
4,400,13,Non-random,9.3125243977405,0.464538211199641,0.463440954148544,0.00229454166666667
4,400,13,CountSketch,8.16081256417395,0.442318482774099,0.461502856915025,0.00192883333333333
4,400,13,SIGN Bidirectional,8.13008845750707,0.712321849399618,0.465931610200633,0.00254683333333333
4,400,14,Random Projection,7.41188273249041,0.285040960610481,0.416742851757125,0.002046625
4,400,14,Random Sampling,9.06434758168782,0.547188867691617,0.399035854920779,0.00370658333333333
4,400,14,Non-random,8.88054639260079,0.300022444170127,0.414859489836422,0.00242775
4,400,14,CountSketch,6.95373325547295,0.307597351587925,0.417980051660395,0.00177441666666667
4,400,14,SIGN Bidirectional,7.05809467433496,0.344854673998429,0.410079707954372,0.00250025
