rho_n,rep,seed,n,K,m,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
0.25,3,45260509,5000,3,3,1570,12466,0.00049864,0.023141582999983257,0.005938542000023972,1948,0.3896,0.942,6.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Random sampling,random_sampling,0.6354,0.0033623774512925144,0.0035867153665073504,0.01979483299999174,0.19510725000003504,0.00020029199998816694,0.07148983300004375,0.2668023749999975,1.4285714285714286,1.3663198779519161,0.2958775000000742,3.015368000000308,0.28760258300002306,2.0089731216430664,772.875,772.875,0.0,,,,,,,0.001384416999997029,0.19370133399996803,7759.0,5472.0,0.7,8818.0,,,,,,,,,,,
0.25,3,45260509,5000,3,3,1570,12466,0.00049864,0.023141582999983257,0.005938542000023972,1948,0.3896,0.942,6.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,CountSketch random projection,countsketch_random_projection,0.657,3.558945884847802e-06,0.0003262250413497485,0.01694045799996502,0.14557591699997374,0.0002680830000372225,0.207458000000031,0.35330675000000156,0.9959361025715078,0.9948793685395615,0.3823821250000492,3.823844999999892,0.3712122500000419,19.304574966430664,772.875,772.89453125,0.01953125,,,,,,,,,,,,,0.000602209000021503,163.0,10.0,43.0,0.0,0.0005920410000044285,0.008098958000005041,0.11464241600003788,0.005465000000015152,0.015875874999949247,0.00025087500000609
0.25,4,45260510,5000,3,3,1572,12481,0.00049924,0.023901083999987804,0.0058966670000017984,1947,0.3894,0.9432,8.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Non-random,non_random,0.6474,0.0008687147589560593,0.0010611357210499382,0.01735600000000659,0.3799035420000223,0.0001156659999992371,0.09526162499997781,0.4752868749999948,0.9999999999999984,0.9965076391857863,0.505078583999989,5.133973999999853,0.4936850419999814,1.8874902725219727,773.07421875,773.07421875,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.25,4,45260510,5000,3,3,1572,12481,0.00049924,0.023901083999987804,0.0058966670000017984,1947,0.3894,0.9432,8.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Gaussian random projection,gaussian_random_projection,0.6544,0.0004645063089113353,0.0013262054250659367,0.01725891699999238,0.15549162499996783,0.000284500000020671,0.2543229169999677,0.41010391599996865,0.9950180911314428,0.9941899892719852,0.4398967929999458,4.270692000000054,0.42835912499998585,25.44412136077881,773.07421875,773.078125,0.00390625,0.009146957999973893,0.009388292000039655,0.12010983300001499,0.005194291999998768,0.011359540999990259,0.00024612499998966086,,,,,,,,,,,,,,,,,
0.25,4,45260510,5000,3,3,1572,12481,0.00049924,0.023901083999987804,0.0058966670000017984,1947,0.3894,0.9432,8.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Random sampling,random_sampling,0.663,-0.00018496191213753443,0.00020751243628369288,0.017150834000005943,0.19862475000002178,0.00012058300001172029,0.055918416999986675,0.25466887500004987,1.4285714285714242,1.339860898887416,0.2844615010000098,2.8416779999997743,0.27278579200003605,2.008172035217285,773.078125,773.078125,0.0,,,,,,,0.0014471659999912845,0.19715537500002256,7767.0,5438.0,0.7,8733.0,,,,,,,,,,,
0.25,4,45260510,5000,3,3,1572,12481,0.00049924,0.023901083999987804,0.0058966670000017984,1947,0.3894,0.9432,8.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,CountSketch random projection,countsketch_random_projection,0.6474,0.0004917991532126151,0.001188344867005098,0.017253292000020792,0.1491237500000011,0.0002714590000323369,0.2855220419999682,0.43492212500001415,0.9945792357156203,0.9942953377175887,0.4647150019999913,4.718389999999999,0.4531394999999634,19.304746627807617,773.078125,773.078125,0.0,,,,,,,,,,,,,0.0006014590000518183,163.0,16.0,49.0,0.0,0.0005635419999521218,0.008254208000039398,0.11629908300000125,0.0056042909999973745,0.01753524999998035,0.0002157499999952961
0.25,5,45260511,5000,3,3,1570,12428,0.00049712,0.02372400000001562,0.005748834000030456,1984,0.3968,0.942,6.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Non-random,non_random,0.6626,-0.0003251872854635735,4.935890547243195e-05,0.017115041000010933,0.3355952919999936,0.00011604200000192577,0.09505979099998285,0.4307767920000174,1.0000000000000029,0.9960351425788931,0.46024395900002446,4.506534999999985,0.4488659169999778,1.8868837356567383,773.078125,773.0859375,0.0078125,,,,,,,,,,,,,,,,,,,,,,,
0.25,5,45260511,5000,3,3,1570,12428,0.00049712,0.02372400000001562,0.005748834000030456,1984,0.3968,0.942,6.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Gaussian random projection,gaussian_random_projection,0.6596,-2.5665976712330093e-05,0.00043657362717725755,0.01724891599997136,0.1517317079999998,0.0004340000000411237,0.2779558749999751,0.4301313750000304,0.994530140520595,0.9941478096164306,0.4595944170000621,4.6453190000002,0.44833399999998846,25.443514823913574,773.0859375,773.0859375,0.0,0.009303541999997833,0.00924487500003579,0.1149999170000342,0.005054916999995385,0.01286545800002159,0.0002074579999771231,,,,,,,,,,,,,,,,,
0.25,5,45260511,5000,3,3,1570,12428,0.00049712,0.02372400000001562,0.005748834000030456,1984,0.3968,0.942,6.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Random sampling,random_sampling,0.6564,-0.0001290765897320689,0.00025980291523755366,0.017177209000010407,0.22150287499999877,0.00020145799999227165,0.05155720800001973,0.27326608300001,1.428571428571428,1.375078183535353,0.30273437500005684,3.0323829999997542,0.29136849999997594,2.008000373840332,773.0859375,773.0859375,0.0,,,,,,,0.0013575000000400905,0.22011874999998327,7722.0,5437.0,0.7,8771.0,,,,,,,,,,,
0.25,5,45260511,5000,3,3,1570,12428,0.00049712,0.02372400000001562,0.005748834000030456,1984,0.3968,0.942,6.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,CountSketch random projection,countsketch_random_projection,0.641,0.0012443856792083538,0.002106703657939245,0.017238375000033557,0.14943733300003714,0.0003984159999959047,0.3311690829999634,0.48101087500003814,0.9951637268479641,0.9946394768226487,0.5104776660000425,4.9427969999997,0.4996588329999554,19.304140090942383,773.0859375,773.1015625,0.015625,,,,,,,,,,,,,0.0009899579999910202,163.0,16.0,45.0,0.0,0.0011497909999889089,0.009451082999987648,0.1149464580000199,0.005051084000001538,0.01749929200002498,0.000273666999987654
0.25,6,45260512,5000,3,3,1612,12783,0.00051132,0.024054499999976997,0.005871749999982967,1889,0.3778,0.9672,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Non-random,non_random,0.6564,0.00010711361640416201,0.0006687711543093039,0.017282958000009785,0.4732640419999825,0.00014208300001428142,0.08579404099998555,0.5592064580000056,0.999999999999999,0.9962425898763474,0.5891264159999423,5.963463999999931,0.5774123329999838,1.890946388244629,773.12109375,773.12109375,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.25,6,45260512,5000,3,3,1612,12783,0.00051132,0.024054499999976997,0.005871749999982967,1889,0.3778,0.9672,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Gaussian random projection,gaussian_random_projection,0.6574,-2.971067210768829e-05,0.00040953081800418144,0.01721745899999405,0.15137037499999906,0.0002603749999821048,0.2407684170000266,0.39240350000000035,0.9952173840454338,0.9942491749058587,0.42232541699996773,4.250744999999824,0.4105453750000265,25.447577476501465,773.12109375,773.125,0.00390625,0.009363708000023507,0.009370875000001888,0.11547749999999724,0.005003458000032879,0.01191954099999748,0.00020308399996338267,,,,,,,,,,,,,,,,,
0.25,6,45260512,5000,3,3,1612,12783,0.00051132,0.024054499999976997,0.005871749999982967,1889,0.3778,0.9672,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Random sampling,random_sampling,0.649,0.00047322759527601126,0.0010010235281050887,0.017281582999999046,0.23980387500000688,0.00017995799998971052,0.05325787499998569,0.29324700000000803,1.4285714285714284,1.3331975492022303,0.32316795799994225,3.1342499999996107,0.31148470900001257,2.0145692825317383,773.125,773.125,0.0,,,,,,,0.0013788750000003347,0.23840224999997872,7947.0,5581.0,0.7,8990.0,,,,,,,,,,,
0.25,6,45260512,5000,3,3,1612,12783,0.00051132,0.024054499999976997,0.005871749999982967,1889,0.3778,0.9672,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,CountSketch random projection,countsketch_random_projection,0.649,0.0006939762587401016,0.001326415323887451,0.017333500000006552,0.14709045799997966,0.0004459580000002461,0.3213810419999845,0.4689235829999916,0.9953672942437554,0.9946179787028022,0.4988437079999244,5.049834999999803,0.4872054999999591,19.308202743530273,773.125,773.125,0.0,,,,,,,,,,,,,0.0005965830000036476,163.0,19.0,50.0,0.0,0.0005870840000170574,0.008137834000024213,0.11449199999998427,0.005543499999987489,0.017464125000003605,0.00020662500003254536
0.25,7,45260513,5000,3,3,1505,12018,0.00048072,0.02273908299997629,0.005724999999983993,2012,0.4024,0.903,5.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Non-random,non_random,0.66,-9.07933300891571e-05,0.0002877707030794849,0.016969791000008172,0.6784629160000009,0.0001183749999995598,0.07950416699998186,0.7580915830000095,0.9999999999999968,0.9976569410816151,0.7865495409999426,7.824981000000207,0.776063707999981,1.8821916580200195,773.125,773.125,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.25,7,45260513,5000,3,3,1505,12018,0.00048072,0.02273908299997629,0.005724999999983993,2012,0.4024,0.903,5.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Gaussian random projection,gaussian_random_projection,0.6452,0.0008344709733803477,0.0013843007334457004,0.017173624999998083,0.15206737500000145,0.00026566700000785204,0.2914461249999931,0.4437838329999977,0.9956221353691461,0.995207315860828,0.4722432499999627,4.798534999999902,0.46191316700003426,25.438822746276855,773.125,773.125,0.0,0.009011999999984255,0.009534999999971205,0.11613241700001709,0.005847416999984034,0.011154417000000194,0.0003458329999830312,,,,,,,,,,,,,,,,,
0.25,7,45260513,5000,3,3,1505,12018,0.00048072,0.02273908299997629,0.005724999999983993,2012,0.4024,0.903,5.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Random sampling,random_sampling,0.652,0.0009664916530414584,0.0021416521597295416,0.017243333000010352,0.10417941599996539,0.00011845799997445283,0.0737417500000106,0.17804433300000255,1.428571428571427,1.3750781835349968,0.20650370699991072,2.047968999999739,0.19619725000001154,1.9985017776489258,773.125,773.13671875,0.01171875,,,,,,,0.0013417920000051708,0.10281629100001055,7503.0,5230.0,0.7,8351.0,,,,,,,,,,,
0.25,7,45260513,5000,3,3,1505,12018,0.00048072,0.02273908299997629,0.005724999999983993,2012,0.4024,0.903,5.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,CountSketch random projection,countsketch_random_projection,0.6458,0.0006599843003388707,0.001314320638012424,0.01734158399995067,0.15204316599999856,0.00028891599998814854,0.24286274999997204,0.3951995840000109,0.9961216093070961,0.995197644687877,0.42365891499991903,4.268100000000231,0.4134976250000477,19.299448013305664,773.13671875,779.35546875,6.21875,,,,,,,,,,,,,0.0006009169999856567,163.0,16.0,49.0,0.0,0.0005886659999987387,0.015386040999999295,0.11572224999997616,0.005267041000024619,0.014186374999951568,0.00024183299996138885
0.25,8,45260514,5000,3,3,1578,12510,0.0005004,0.024517415999980585,0.005946791999974721,1956,0.3912,0.9468,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Non-random,non_random,0.6528,0.00030307561853972273,0.0006628945177311655,0.017079292000005353,0.31302216699998553,0.00011325000002671004,0.08155516699997634,0.3946962910000025,1.0000000000000016,0.9968399274974544,0.4251547919999439,4.200546999999915,0.4126921249999782,1.887822151184082,779.35546875,779.35546875,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.25,8,45260514,5000,3,3,1578,12510,0.0005004,0.024517415999980585,0.005946791999974721,1956,0.3912,0.9468,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Gaussian random projection,gaussian_random_projection,0.6538,0.0006285192250505808,0.0010809391456031573,0.017736375000026783,0.15109229199998708,0.0004107920000251397,0.2703387090000433,0.4218473750000271,0.9943736923933174,0.9938864434790853,0.45230600100001084,4.508936999999605,0.4405371670000022,25.444453239440918,779.35546875,779.3671875,0.01171875,0.009127374999991389,0.008826042000009693,0.11412354199995889,0.0053473750000421205,0.013253332999966005,0.0003522079999811467,,,,,,,,,,,,,,,,,
0.25,8,45260514,5000,3,3,1578,12510,0.0005004,0.024517415999980585,0.005946791999974721,1956,0.3912,0.9468,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Random sampling,random_sampling,0.656,0.0001064556701589126,0.0005197618229123463,0.017006665999986126,0.19472416700000394,0.0001747499999851243,0.05189741699996375,0.246806332999995,1.4285714285714293,1.3785400002804304,0.27726054199990813,2.6424159999996846,0.2647339580000221,2.00917911529541,779.3671875,779.3671875,0.0,,,,,,,0.00136074999994662,0.19333966700003202,7777.0,5468.0,0.7,8792.0,,,,,,,,,,,
0.25,8,45260514,5000,3,3,1578,12510,0.0005004,0.024517415999980585,0.005946791999974721,1956,0.3912,0.9468,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,CountSketch random projection,countsketch_random_projection,0.6552,2.365220409230744e-05,0.00045091974343585225,0.01720504100001108,0.14750804100003734,0.0002698330000043825,0.23637370800003055,0.3841562080000358,0.9958247563128135,0.9943394135232423,0.4146157900000276,4.186686999999893,0.40229804099999456,19.305078506469727,779.3671875,779.3671875,0.0,,,,,,,,,,,,,0.0005986250000091786,163.0,14.0,50.0,0.0,0.0005827919999887854,0.007775665999986359,0.11563562500003854,0.005228416000022662,0.01732883300002186,0.00030487500004028334
0.25,9,45260515,5000,3,3,1507,12005,0.0004802,0.022590125000022,0.005712957999946866,2035,0.407,0.9042,5.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Non-random,non_random,0.6486,0.0006258554901473754,0.001017774475920615,0.01747945800002526,0.6284607919999985,0.0001429579999694397,0.0833365830000048,0.711946791999992,1.000000000000001,0.9968229365459216,0.7402434159999416,7.400056999999833,0.730333499999972,1.8820428848266602,779.3671875,779.3671875,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.25,9,45260515,5000,3,3,1507,12005,0.0004802,0.022590125000022,0.005712957999946866,2035,0.407,0.9042,5.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Gaussian random projection,gaussian_random_projection,0.653,0.0003490000619784177,0.0006411518926262631,0.018207375000031334,0.1539109579999831,0.0002624169999876358,0.25775916700001744,0.4119370409999874,0.9960986901689245,0.9954822809961394,0.44023562499995705,3.599707999999737,0.43110091699998065,25.438673973083496,779.3671875,779.3671875,0.0,0.00941245799998569,0.00879429099995832,0.1175811669999689,0.005770665999989433,0.012120416000016121,0.00019445899999936955,,,,,,,,,,,,,,,,,
0.25,9,45260515,5000,3,3,1507,12005,0.0004802,0.022590125000022,0.005712957999946866,2035,0.407,0.9042,5.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Random sampling,random_sampling,0.6588,1.2483153477298757e-07,0.00033858192625918856,0.017188208999982635,0.15430850000001328,0.00022129199999199045,0.05122399999999061,0.205758875000015,1.4285714285714313,1.3904023615555292,0.23405687499996475,2.3429409999998825,0.22391058399995245,1.9994745254516602,779.3671875,779.3671875,0.0,,,,,,,0.0013536249999788197,0.15293241699998816,7485.0,5244.0,0.7,8449.0,,,,,,,,,,,
0.25,9,45260515,5000,3,3,1507,12005,0.0004802,0.022590125000022,0.005712957999946866,2035,0.407,0.9042,5.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,CountSketch random projection,countsketch_random_projection,0.6546,0.0003484742018034594,0.00095525141010025,0.017262667000011334,0.1474310419999938,0.000272125000037704,0.22809170900001163,0.3757995420000384,0.9959402783850229,0.9953338139288613,0.404097959000012,4.031238999999914,0.3939900000000307,19.299299240112305,779.3671875,779.3671875,0.0,,,,,,,,,,,,,0.0005964580000181741,163.0,19.0,43.0,0.0,0.0005698749999965003,0.008235000000013315,0.11434566700000914,0.006016416999955254,0.01740833400003794,0.0002108329999828129
0.25,10,45260516,5000,3,3,1596,12648,0.00050592,0.02372374999998783,0.005974209000044084,1924,0.3848,0.9576,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Non-random,non_random,0.6574,-6.153119285627598e-05,0.0003538772509088758,0.017150916999980836,0.5536816249999674,0.00011562499997808118,0.08173695900001121,0.6355409579999787,0.9999999999999968,0.9958891769376518,0.6652321679999886,6.546333999999661,0.6536665830000175,1.8894014358520508,779.3671875,779.3671875,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.25,10,45260516,5000,3,3,1596,12648,0.00050592,0.02372374999998783,0.005974209000044084,1924,0.3848,0.9576,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Gaussian random projection,gaussian_random_projection,0.6604,-6.448682000855552e-08,0.00039738037341801983,0.01690000000002101,0.15112062500003276,0.00041704099999151367,0.24627658299999666,0.3978208749999794,0.9949676101109144,0.9944596700723387,0.42751220800005285,4.197299999999814,0.4156821250000462,25.446032524108887,779.3671875,779.37890625,0.01171875,0.009219374999986485,0.009429291999992984,0.11556770799995775,0.00520449999999073,0.011429792000001271,0.00021275000000287037,,,,,,,,,,,,,,,,,
0.25,10,45260516,5000,3,3,1596,12648,0.00050592,0.02372374999998783,0.005974209000044084,1924,0.3848,0.9576,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,Random sampling,random_sampling,0.6466,0.0005696131577444355,0.0008941100612554653,0.01721554099998457,0.21981029200003377,0.00013287499996295082,0.07003174999999828,0.28997929100000874,1.4285714285714295,1.3661230965930555,0.3196728760000269,3.190215999999964,0.3081651669999701,2.010666847229004,779.37890625,779.37890625,0.0,,,,,,,0.001380458000028284,0.21840895899998714,7862.0,5484.0,0.7,8784.0,,,,,,,,,,,
0.25,10,45260516,5000,3,3,1596,12648,0.00050592,0.02372374999998783,0.005974209000044084,1924,0.3848,0.9576,7.0,1572.2415184000001,0.31444830368000004,0.9433449110400001,0.11097779555911182,3.6e-07,4e-08,sparse,CountSketch random projection,countsketch_random_projection,0.651,0.0003648780000782965,0.0007173150105086236,0.017643708000036895,0.1486792499999865,0.00027629099997739104,0.28688966699996854,0.4358503340000084,0.9950511419990248,0.9946454911439456,0.46554316699996434,4.728553999999804,0.45442608400003337,19.306657791137695,779.37890625,779.37890625,0.0,,,,,,,,,,,,,0.0006022910000069714,163.0,19.0,46.0,0.0,0.0005727500000034524,0.007723417000022437,0.11678262499998482,0.005504416999997375,0.017225124999981745,0.000219791000006353
0.5,1,70260507,5000,3,3,3109,22873,0.00091492,0.04723045800000136,0.008846167000001515,771,0.1542,1.8654,9.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,Non-random,non_random,0.6596,9.132094221239606e-06,0.0006052331717311377,0.016968958999996175,0.15087016699999367,0.00012316700002656944,0.1272819999999797,0.2782812909999848,0.9999999999999998,0.9695105136661072,0.3343519590000028,3.0190440000001217,0.29629750000003696,2.0064172744750977,779.4921875,779.4921875,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.5,1,70260507,5000,3,3,3109,22873,0.00091492,0.04723045800000136,0.008846167000001515,771,0.1542,1.8654,9.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,Gaussian random projection,gaussian_random_projection,0.6512,0.0009752802471398586,0.0012397539144133989,0.01749116700000286,0.14992604099995788,0.00025195799997845825,0.28697970899997927,0.4371624579999889,0.9876353811452504,0.9842171827758915,0.4932343329999185,4.697733000000426,0.45569508300002326,25.563048362731934,779.4921875,779.4921875,0.0,0.009290707999980441,0.015182499999980337,0.10743499999995265,0.00531720900005439,0.012463707999984308,0.00020058399996969456,,,,,,,,,,,,,,,,,
0.5,1,70260507,5000,3,3,3109,22873,0.00091492,0.04723045800000136,0.008846167000001515,771,0.1542,1.8654,9.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,Random sampling,random_sampling,0.6602,-0.00011053249848258003,0.0003033077511845653,0.01709533400003238,0.20004337499995017,0.00016858300000421877,0.09532620799996039,0.29554275000003827,1.303139292214334,1.2884468004050171,0.35161479099991766,3.278270000000248,0.31363125000001446,2.2104806900024414,779.4921875,779.5,0.0078125,,,,,,,0.0017944159999956355,0.19822595799996634,13551.0,9506.0,0.7,16019.0,,,,,,,,,,,
0.5,1,70260507,5000,3,3,3109,22873,0.00091492,0.04723045800000136,0.008846167000001515,771,0.1542,1.8654,9.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,CountSketch random projection,countsketch_random_projection,0.659,-0.00022505118638546946,0.0001680916570468511,0.017564957999979924,0.14666712499996493,0.0002609169999914229,0.28321779199995945,0.4301504579999573,0.9869672139860883,0.9837377502945539,0.48622245899991867,4.672472999999627,0.44871520799995324,19.423673629760742,779.5,779.5,0.0,,,,,,,,,,,,,0.0006030419999660808,163.0,16.0,44.0,0.0,0.0006466250000016771,0.012065208000024086,0.11431366699997625,0.005314542000007805,0.013410250000049473,0.00026800000000548607
0.5,2,70260508,5000,3,3,3188,23361,0.00093444,0.04730125000003227,0.009093709000012495,755,0.151,1.9128,9.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,Non-random,non_random,0.6604,-2.3114556645248954e-05,0.0003392413943353107,0.01697550000000092,0.3216384589999848,0.00011504100001502593,0.060284041999977944,0.38204337499996655,1.0000000000000009,0.9999999999997986,0.4384325010000225,4.139573999999357,0.4000685000000317,2.0120019912719727,779.5390625,779.5390625,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.5,2,70260508,5000,3,3,3188,23361,0.00093444,0.04730125000003227,0.009093709000012495,755,0.151,1.9128,9.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,Gaussian random projection,gaussian_random_projection,0.6506,0.0006451332617609001,0.0009969064672337938,0.01787020799997663,0.1811481249999929,0.0002795830000081878,0.2189924169999813,0.4004254590000187,0.9851507223687415,0.9815508143567819,0.4568150840000271,3.833647000000383,0.41928554200001145,25.56863307952881,779.5390625,785.7578125,6.21875,0.009389041999952497,0.029145500000026914,0.12492925000003652,0.007533458000011706,0.009893208999983472,0.0002119170000014492,,,,,,,,,,,,,,,,,
0.5,2,70260508,5000,3,3,3188,23361,0.00093444,0.04730125000003227,0.009093709000012495,755,0.151,1.9128,9.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,Random sampling,random_sampling,0.6634,-0.00012379663796910101,0.00012297552999196144,0.017126292000000376,0.1427036250000242,0.0001125000000001819,0.06404283300003044,0.20686354199995094,1.4285714285714308,1.3009765750299247,0.2632539170000996,2.1321790000001783,0.22505391599997893,2.219761848449707,785.7578125,785.7578125,0.0,,,,,,,0.0018828749999784122,0.1407982919999995,13803.0,9651.0,0.7,16342.0,,,,,,,,,,,
0.5,2,70260508,5000,3,3,3188,23361,0.00093444,0.04730125000003227,0.009093709000012495,755,0.151,1.9128,9.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,CountSketch random projection,countsketch_random_projection,0.6556,-2.673582955520977e-05,0.0003616912130146654,0.017462625000007392,0.1546522080000159,0.00038154200001372374,0.17950420900001518,0.3345436669999913,0.9853318360030806,0.9829485630165995,0.39093291800008956,3.59022399999958,0.35303799999996954,19.429258346557617,785.7578125,785.7578125,0.0,,,,,,,,,,,,,0.0006077919999825099,163.0,17.0,47.0,0.0,0.0006592500000124346,0.01392095800002835,0.1182819580000114,0.006157792000010431,0.014736709000032988,0.00021920899996530352
0.5,3,70260509,5000,3,3,3136,23079,0.00092316,0.0464432919999922,0.008897416999957386,731,0.1462,1.8816,8.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,Non-random,non_random,0.6588,2.405201683435896e-05,0.000725384040521072,0.01715716699999348,0.1317025830000489,0.00013316600001189727,0.07789487499996994,0.2097377089999668,0.9999999999999999,0.9852689766580123,0.2650713329999803,2.335925999999745,0.22794041700001344,2.008774757385254,785.82421875,785.82421875,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.5,3,70260509,5000,3,3,3136,23079,0.00092316,0.0464432919999922,0.008897416999957386,731,0.1462,1.8816,8.0,3144.4830368000003,0.6288966073600001,1.8866898220800001,0.11097779555911182,7.2e-07,8e-08,sparse,Gaussian random projection,gaussian_random_projection,0.6566,0.0002957986929452176,0.0006259018205994353,0.017305958999997983,0.1574819580000053,0.0002516659999969306,0.32957841699999335,0.48731679200000144,0.9865398173817064,0.9852618204510508,0.5426527499999452,5.1718229999996765,0.5056680829999891,25.56540584564209,785.82421875,785.82421875,0.0,0.00913279200000261,0.01478279200000543,0.11616462500001035,0.006074500000011085,0.01108116699998618,0.0002096250000249711,,,,,,,,,,,,,,,,,
