alpha_n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
0.15,19,SIGN Bidirectional,0.04716341700000726,0.01490000000001146,0.1721984579999969,,,,,,,,,0.04716341700000726,0.04715479400002209,8.622999985163915e-06,0.2342618750000156,,,,,,,,,,,,,,,,,,,,0.00018679199999382945,0.008476542000011023,0.0045734999999922366,0.0009677090000081989,0.00017408400000817892,3.266699999926459e-05,0.03274350000000936
0.15,20,Random Projection,0.030979292000012038,0.014807167000014942,0.16989583299999822,0.00017962500001544868,0.0035306250000246564,0.0021500409999930525,0.0008687909999878229,0.0010571249999884458,0.0003478750000169839,2.0833000007769442e-05,0.022813624999997728,0.030979292000012038,0.030968540000031908,1.0751999980129767e-05,0.2156822920000252,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,20,Random Sampling,0.07955695800001195,0.014807167000014942,0.20501045799997542,,,,,,,,,0.07955695800001195,0.07954933399997799,7.6240000339566905e-06,0.2993745830000023,0.0054392499999948996,0.009225334000007024,0.030655999999993355,0.0006856249999884767,0.0027705409999896347,0.0307725840000046,,,,,,,,,,,,,,,,,,,,
0.15,20,Non-random,0.44883158299998627,0.014807167000014942,0.22704129100000614,,,,,,,,,0.44883158299998627,0.44882779099998515,3.792000001112683e-06,0.6906800410000073,,,,,,,0.4223588330000041,0.02610079100000462,0.0003681669999764381,,,,,,,,,,,,,,,,,
0.15,20,CountSketch,0.032366749999994227,0.014807167000014942,0.21677045799998496,,,,,,,,,0.032366749999994227,0.03470074899993847,0.0,0.2639443749999941,,,,,,,,,,7.583299998259463e-05,0.0023642499999994016,0.0023642499999994016,0.0026472090000027038,0.001665000000002692,0.0007734159999870371,0.0008114999999975225,0.00011749999998755811,1.9624999993084202e-05,0.023862165999986473,,,,,,,
0.15,20,SIGN Bidirectional,0.04465450000000715,0.014807167000014942,0.21959050000000957,,,,,,,,,0.04465450000000715,0.04464324999997871,1.12500000284399e-05,0.27905216700003166,,,,,,,,,,,,,,,,,,,,0.00017666700000518176,0.008426333000016939,0.00513295799999014,0.0008522919999904843,0.00024249999998460225,3.5999999994373866e-05,0.029776499999996986
0.2,1,Random Projection,0.029449459000005618,0.014915999999999485,0.21904958300001454,0.0001882500000078835,0.003232916000001751,0.0018480000000238306,0.0009152920000019549,0.000855042000011963,0.0001314170000057402,1.9333000011556578e-05,0.022250417000009293,0.029449459000005618,0.029440667000073972,8.791999931645478e-06,0.26341504200001964,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,1,Random Sampling,0.07945070899998541,0.014915999999999485,0.24430250000000342,,,,,,,,,0.07945070899998541,0.07944208300000355,8.625999981859422e-06,0.3386692089999883,0.005206375000000207,0.009391792000002397,0.030008957999996255,0.0011390829999982088,0.0028460000000052332,0.030849875000001248,,,,,,,,,,,,,,,,,,,,
0.2,1,Non-random,0.46837641700000177,0.014915999999999485,0.22918779099998687,,,,,,,,,0.46837641700000177,0.4683729999999855,3.417000016270322e-06,0.7124802079999881,,,,,,,0.4468955840000035,0.021111582999992606,0.00036583299998937946,,,,,,,,,,,,,,,,,
0.2,1,CountSketch,0.03183458399999495,0.014915999999999485,0.2100225830000113,,,,,,,,,0.03183458399999495,0.03413587700009657,0.0,0.25677316700000574,,,,,,,,,,8.104200000502715e-05,0.0023336670000162485,0.0023336670000162485,0.0028057500000215896,0.0014174169999989772,0.0008826670000132708,0.0008350829999983489,0.000126708000010467,2.008399999908761e-05,0.023299792000017305,,,,,,,
0.2,1,SIGN Bidirectional,0.039616833999986056,0.014915999999999485,0.21424237499999776,,,,,,,,,0.039616833999986056,0.03960808299996188,8.751000024176392e-06,0.2687752089999833,,,,,,,,,,,,,,,,,,,,0.00017737499999270767,0.008415332999987868,0.004600000000010596,0.0008966669999779242,0.0001686250000147993,3.287499998805288e-05,0.025317207999989932
0.2,2,Random Projection,0.03319933299999889,0.014657125000013593,0.21503812500000663,0.0001812499999971351,0.0031905840000092667,0.0017425000000059754,0.0007482919999972637,0.0008053340000060416,0.00021412500001360968,4.333300000780582e-05,0.026264208000014833,0.03319933299999889,0.03318962600005193,9.706999946956785e-06,0.2628945830000191,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,2,Random Sampling,0.07515854199999694,0.014657125000013593,0.24644075000000498,,,,,,,,,0.07515854199999694,0.07515266800001541,5.873999981531597e-06,0.3362564170000155,0.0051962919999937185,0.009143250000022363,0.0299529170000028,0.0011465839999971195,0.002799457999998367,0.026914167000001044,,,,,,,,,,,,,,,,,,,,
0.2,2,Non-random,0.4516082499999925,0.014657125000013593,0.22606708300000378,,,,,,,,,0.4516082499999925,0.4516039580000495,4.291999943006886e-06,0.6923324580000099,,,,,,,0.42391454100001624,0.027293250000013813,0.0003961670000194317,,,,,,,,,,,,,,,,,
0.2,2,CountSketch,0.03083524999999554,0.014657125000013593,0.2141207500000064,,,,,,,,,0.03083524999999554,0.033152541000049496,0.0,0.25961312500001554,,,,,,,,,,7.775000000265209e-05,0.0023491670000055365,0.0023491670000055365,0.0027750000000139607,0.0016546250000146756,0.0007702499999879819,0.0008180830000128481,0.00011799999998629573,1.958300001092539e-05,0.022220916000009083,,,,,,,
0.2,2,SIGN Bidirectional,0.037869249999999965,0.014657125000013593,0.2173108329999991,,,,,,,,,0.037869249999999965,0.03786054299996522,8.70700003474667e-06,0.26983720800001265,,,,,,,,,,,,,,,,,,,,0.00017704100000059952,0.008018374999977596,0.004723834000003535,0.0007665839999901891,0.00012741700001583922,2.0041999988507087e-05,0.024027249999988953
0.2,3,Random Projection,0.029181207999982917,0.014882208000017272,0.21648462499999255,0.00018162499998197745,0.0035592090000022836,0.001599999999996271,0.0007315420000111317,0.0008754580000243095,0.00012212500001851367,1.9750000006979462e-05,0.022084790999997495,0.029181207999982917,0.02917450000003896,6.707999943955656e-06,0.26054804099999274,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,3,Random Sampling,0.07603962500002126,0.014882208000017272,0.24950808299999494,,,,,,,,,0.07603962500002126,0.07603345900002978,6.1659999914809305e-06,0.3404299160000335,0.005196750000010297,0.009226000000012391,0.02763770899997553,0.0007590830000197002,0.0028168330000255537,0.030397083999986307,,,,,,,,,,,,,,,,,,,,
0.2,3,Non-random,0.4586604170000044,0.014882208000017272,0.18891099999999028,,,,,,,,,0.4586604170000044,0.4586561240000435,4.292999960853194e-06,0.6624536250000119,,,,,,,0.43656141600001774,0.02167475000001673,0.00041995800000904637,,,,,,,,,,,,,,,,,
0.2,3,CountSketch,0.030251708000008648,0.014882208000017272,0.17372600000001626,,,,,,,,,0.030251708000008648,0.033129583999993883,0.0,0.21885991600004218,,,,,,,,,,7.895799998891562e-05,0.002915416999996978,0.002915416999996978,0.002798750000010841,0.0020124999999779902,0.0008140830000229471,0.0009250420000057602,0.0003264169999965816,3.616600000100334e-05,0.020306833999995888,,,,,,,
0.2,3,SIGN Bidirectional,0.03557054199998788,0.014882208000017272,0.172038624999999,,,,,,,,,0.03557054199998788,0.03556162599997492,8.916000012959557e-06,0.22249137500000415,,,,,,,,,,,,,,,,,,,,0.00018537500000093132,0.009734417000004214,0.0049654999999972915,0.0010043749999795182,0.0002540419999945698,1.887499999497777e-05,0.01939904200000342
0.2,4,Random Projection,0.027120416999991903,0.014826707999986866,0.17446258299997908,0.0001819169999919268,0.0031708749999950214,0.002183374999987109,0.0009172090000220123,0.0010780000000067957,0.00026554099997611047,3.495900000416441e-05,0.01927883300001554,0.027120416999991903,0.02711070899999868,9.707999993224803e-06,0.21640970799995785,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,4,Random Sampling,0.07017937500000926,0.014826707999986866,0.2052026249999983,,,,,,,,,0.07017937500000926,0.07017254000004414,6.834999965121824e-06,0.29020870799999443,0.005211583000004794,0.009202833000017563,0.02419104200001243,0.0006955409999989115,0.0028576660000112497,0.02801387499999919,,,,,,,,,,,,,,,,,,,,
0.2,4,Non-random,0.45958541699999955,0.014826707999986866,0.23103041600001006,,,,,,,,,0.45958541699999955,0.45958208400003286,3.3329999666875665e-06,0.7054425409999965,,,,,,,0.4375903750000134,0.021609750000010308,0.0003819590000091466,,,,,,,,,,,,,,,,,
0.2,4,CountSketch,0.033577708999985134,0.014826707999986866,0.2167600420000042,,,,,,,,,0.033577708999985134,0.03588528900004917,0.0,0.2651644589999762,,,,,,,,,,7.89160000067568e-05,0.002343625000008842,0.002343625000008842,0.0026728750000017953,0.001715915999994877,0.0008323329999768703,0.0011288750000062464,0.00018862500002114757,3.4708000015371e-05,0.02454579100000842,,,,,,,
0.2,4,SIGN Bidirectional,0.03774083299998665,0.014826707999986866,0.2144676249999975,,,,,,,,,0.03774083299998665,0.037733790999993744,7.041999992907222e-06,0.267035165999971,,,,,,,,,,,,,,,,,,,,0.0001835409999841886,0.008210708000007116,0.004476791000001867,0.0007496249999974225,0.000120167000005722,2.0500000005085894e-05,0.02397245899999234
0.2,5,Random Projection,0.030232041000004983,0.014772500000020727,0.21339845800000035,0.0001832920000026661,0.003211791000012454,0.0016233329999977286,0.0010322910000013508,0.0010172910000108004,0.0002874580000025162,3.687500000637556e-05,0.02283054100001891,0.030232041000004983,0.030222872000052803,9.168999952180457e-06,0.25840299900002606,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,5,Random Sampling,0.07606029100000455,0.014772500000020727,0.24591508299999987,,,,,,,,,0.07606029100000455,0.0760514170000306,8.873999973957325e-06,0.33674787400002515,0.005542666000025065,0.009147584000004372,0.029148667000015394,0.0010102500000073178,0.002828582999995888,0.02837366699998256,,,,,,,,,,,,,,,,,,,,
0.2,5,Non-random,0.4552418750000129,0.014772500000020727,0.230312916999992,,,,,,,,,0.4552418750000129,0.45523795799996947,3.917000043429653e-06,0.7003272920000256,,,,,,,0.4305360409999821,0.024334707999997818,0.00036720899998954337,,,,,,,,,,,,,,,,,
0.2,5,CountSketch,0.030773917000004758,0.014772500000020727,0.17775229100001866,,,,,,,,,0.030773917000004758,0.03315899899999408,0.0,0.22329870800004414,,,,,,,,,,8.524999998371641e-05,0.0024225829999977577,0.0024225829999977577,0.002621833999995715,0.0016702920000000177,0.0009375000000204636,0.0012247079999951893,0.0002044999999952779,2.2333000003982306e-05,0.021547416000004205,,,,,,,
0.2,5,SIGN Bidirectional,0.03953912500000456,0.014772500000020727,0.17955791599999316,,,,,,,,,0.03953912500000456,0.03952887599999144,1.0249000013118348e-05,0.23386954100001844,,,,,,,,,,,,,,,,,,,,0.00018558400000756592,0.009842208000009123,0.005073291999991625,0.0008949999999856573,0.0002827499999966676,1.9417000004295915e-05,0.023230624999996508
0.2,6,Random Projection,0.028567583999972612,0.014868583999998464,0.17748841599998855,0.00018029100002081577,0.004484958000006145,0.001803625000007969,0.0007834159999902113,0.0008297500000082891,0.0002599590000045282,2.2959000006039787e-05,0.02019325000000549,0.028567583999972612,0.02855820800004949,9.375999923122436e-06,0.22092458399995962,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,6,Random Sampling,0.07053404100000193,0.014868583999998464,0.20814179199999217,,,,,,,,,0.07053404100000193,0.07052470900003982,9.331999962114423e-06,0.29354441699999256,0.005207165999991048,0.009341042000016841,0.024545458999995162,0.0006569580000075348,0.0028492920000076083,0.027924792000021625,,,,,,,,,,,,,,,,,,,,
0.2,6,Non-random,0.444345042000009,0.014868583999998464,0.22597133400000757,,,,,,,,,0.444345042000009,0.4443408340000019,4.208000007110968e-06,0.685184960000015,,,,,,,0.4224355419999881,0.021512083000004623,0.0003932090000091648,,,,,,,,,,,,,,,,,
0.2,6,CountSketch,0.031810124999992695,0.014868583999998464,0.2123348329999999,,,,,,,,,0.031810124999992695,0.034245169999991276,0.0,0.25901354199999105,,,,,,,,,,0.00011841699998171862,0.002485959000011917,0.002485959000011917,0.002524749999992082,0.0014334170000154245,0.0011547499999835509,0.0010968330000196147,0.0002020419999837486,3.570900000227084e-05,0.022707333999989032,,,,,,,
0.2,6,SIGN Bidirectional,0.04326262500001121,0.014868583999998464,0.21696154200000706,,,,,,,,,0.04326262500001121,0.04325066799998467,1.1957000026541209e-05,0.27509275100001673,,,,,,,,,,,,,,,,,,,,0.0002649580000024798,0.008428792000017893,0.005206208999993578,0.0009214579999934358,0.00023033299999042356,3.458399999090034e-05,0.02816433399999596
0.2,7,Random Projection,0.0346123749999947,0.015589541999986523,0.21473629099997993,0.00021133400002781855,0.004181334000008974,0.0016793750000090313,0.0009934580000106052,0.0012226250000253458,0.00036283299999695373,2.2999999998774e-05,0.025922083000011753,0.0346123749999947,0.034596042000089255,1.6332999905444012e-05,0.26493820799996115,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,7,Random Sampling,0.07438979200000517,0.015589541999986523,0.25359712499999887,,,,,,,,,0.07438979200000517,0.07438112399995589,8.668000049283364e-06,0.34357645899999056,0.005236666000001833,0.009183291999988796,0.02878329199998575,0.0010103329999822108,0.003157665999992787,0.027009875000004513,,,,,,,,,,,,,,,,,,,,
0.2,7,Non-random,0.49072062499999447,0.015589541999986523,0.24966995899998778,,,,,,,,,0.49072062499999447,0.4907151259999978,5.4989999966892356e-06,0.7559801259999688,,,,,,,0.46320929200001615,0.02684199999998782,0.0006638339999938125,,,,,,,,,,,,,,,,,
0.2,7,CountSketch,0.03277024999999867,0.015589541999986523,0.2261474579999856,,,,,,,,,0.03277024999999867,0.035703833000042096,0.0,0.2745072499999708,,,,,,,,,,0.000118125000000191,0.00298141600001145,0.00298141600001145,0.0029668330000163223,0.0015079169999978603,0.0007986669999979767,0.0009124579999877369,0.00014874999999392458,2.0042000016928796e-05,0.023268209000008255,,,,,,,
0.2,7,SIGN Bidirectional,0.04067733299999077,0.015589541999986523,0.1834512499999903,,,,,,,,,0.04067733299999077,0.04066624899999738,1.1083999993388716e-05,0.23971812499996759,,,,,,,,,,,,,,,,,,,,0.00018229200000519086,0.008541750000006232,0.0049424999999985175,0.0009551659999829099,0.00017250000001922672,2.1582999977454165e-05,0.025850458000007848
0.2,8,Random Projection,0.027770666000009214,0.014903542000013204,0.17901012500001912,0.00019112500001483568,0.003266957999983333,0.0017421660000138672,0.0008904999999970187,0.0009740419999957339,0.00016579199999000593,1.937499999371539e-05,0.020508540999998104,0.027770666000009214,0.027758498999986614,1.2167000022600405e-05,0.22168433300004153,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,8,Random Sampling,0.07443237499998645,0.014903542000013204,0.21060954099999663,,,,,,,,,0.07443237499998645,0.0744226669999648,9.708000021646512e-06,0.2999454579999963,0.005620415999999295,0.009246333999982426,0.02603770900000768,0.000934665999977824,0.0029335000000116906,0.029650041999985888,,,,,,,,,,,,,,,,,,,,
0.2,8,Non-random,0.4602967499999977,0.014903542000013204,0.22664550000001782,,,,,,,,,0.4602967499999977,0.4602914570000394,5.292999958328437e-06,0.7018457920000287,,,,,,,0.43456016600001135,0.025080750000000762,0.0006505410000272605,,,,,,,,,,,,,,,,,
0.2,8,CountSketch,0.03597024999999121,0.014903542000013204,0.1703025410000123,,,,,,,,,0.03597024999999121,0.03876920800001926,0.0,0.2211763330000167,,,,,,,,,,8.270800000786949e-05,0.0028386660000023767,0.0028386660000023767,0.0032965419999868573,0.002022917000005009,0.0010550419999901806,0.0012000000000114142,0.00040070800000080453,1.9334000000981177e-05,0.025014625000011392,,,,,,,
0.2,8,SIGN Bidirectional,0.04062625000000253,0.014903542000013204,0.1715344169999753,,,,,,,,,0.04062625000000253,0.04061737600002857,8.873999973957325e-06,0.22706420899999102,,,,,,,,,,,,,,,,,,,,0.00018287500000724322,0.010176833000002716,0.004550000000023147,0.0009736670000108916,0.00027604199999586854,1.9334000000981177e-05,0.024438624999987724
0.2,9,Random Projection,0.026425791000008303,0.014880875000017113,0.16877329100000793,0.00018450000001735134,0.0032807919999982005,0.0017914579999853686,0.0009498329999928501,0.0011000000000080945,0.0002949160000014217,1.9541000000344866e-05,0.018798083000007182,0.026425791000008303,0.026419123000010813,6.66799999748946e-06,0.21007995700003335,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,9,Random Sampling,0.06987570800001208,0.014880875000017113,0.20568316700001787,,,,,,,,,0.06987570800001208,0.06986954200007744,6.165999934637512e-06,0.29043975000004707,0.005200208000019302,0.009186166000006324,0.024704084000006787,0.0006995840000172393,0.0028610000000242053,0.027218500000003587,,,,,,,,,,,,,,,,,,,,
0.2,9,Non-random,0.48674533299998757,0.014880875000017113,0.23641287499998498,,,,,,,,,0.48674533299998757,0.4867420000000493,3.332999938265857e-06,0.7380390829999897,,,,,,,0.4629233330000204,0.023452292000001762,0.0003663750000271193,,,,,,,,,,,,,,,,,
0.2,9,CountSketch,0.03123991699999351,0.014880875000017113,0.21321174999999926,,,,,,,,,0.03123991699999351,0.033543459000014764,0.0,0.2593325420000099,,,,,,,,,,7.691700000123092e-05,0.0023326669999903515,0.0023326669999903515,0.0025394580000011047,0.0013712500000053751,0.0008439580000185742,0.0008116669999935766,0.00013362500001790067,1.8957999998292507e-05,0.023082291999998006,,,,,,,
0.2,9,SIGN Bidirectional,0.03887516599999685,0.014880875000017113,0.21598083300000326,,,,,,,,,0.03887516599999685,0.038866831000007096,8.334999989756398e-06,0.2697368740000172,,,,,,,,,,,,,,,,,,,,0.00018333299999540031,0.008535958000010169,0.0044602909999866824,0.0009750419999932092,0.00020754100000885956,4.3750000003228706e-05,0.024460916000009547
0.2,10,Random Projection,0.03042833300000325,0.015040457999987211,0.22091016699999955,0.00018345800000929557,0.0034542079999937414,0.001613208000009081,0.001020417000006546,0.0008806250000077398,0.00020187500001611625,3.5249999996267434e-05,0.02302783299998623,0.03042833300000325,0.030416874000025018,1.1458999978231077e-05,0.26637895799999,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,10,Random Sampling,0.07621529100001112,0.015040457999987211,0.2513012910000043,,,,,,,,,0.07621529100001112,0.07620387500000447,1.1416000006647664e-05,0.34255704000000264,0.005194082999992133,0.009177666999988787,0.028971042000023317,0.0009579169999938131,0.002968583000011904,0.028934582999994518,,,,,,,,,,,,,,,,,,,,
0.2,10,Non-random,0.47879483300002335,0.015040457999987211,0.23939437499998917,,,,,,,,,0.47879483300002335,0.4787892909999698,5.542000053537777e-06,0.7332296659999997,,,,,,,0.454965790999978,0.023156000000000176,0.0006674999999916054,,,,,,,,,,,,,,,,,
0.2,10,CountSketch,0.03335616600000435,0.015040457999987211,0.21710858399998756,,,,,,,,,0.03335616600000435,0.036209583000044177,0.0,0.2655052079999791,,,,,,,,,,8.72500000070886e-05,0.0028917500000034124,0.0028917500000034124,0.0033262080000042715,0.0021532089999993786,0.0009987500000079308,0.001136708000018416,0.0001697909999904823,1.9750000006979462e-05,0.022534417000002804,,,,,,,
0.2,10,SIGN Bidirectional,0.04038954200001399,0.015040457999987211,0.2130324579999865,,,,,,,,,0.04038954200001399,0.040379376000004186,1.016600000980361e-05,0.2684624579999877,,,,,,,,,,,,,,,,,,,,0.00018516699998372133,0.009280750000016269,0.00461200000000872,0.0008589589999985492,0.00023366700000337914,3.533299999958217e-05,0.025173499999993965
0.2,11,Random Projection,0.029945957999984785,0.014778667000001633,0.21652337499997998,0.00018074999999839747,0.003390499999994745,0.0015826670000080867,0.0007388749999961419,0.0008329169999967689,0.00019654199999763478,3.604099998710808e-05,0.022978832999996257,0.029945957999984785,0.02993712499997514,8.83300000964482e-06,0.2612479999999664,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,11,Random Sampling,0.0771403340000063,0.014778667000001633,0.24601566699999466,,,,,,,,,0.0771403340000063,0.0771301249999965,1.0209000009808733e-05,0.3379346680000026,0.005194541000008712,0.009147667000007687,0.029034959000000526,0.0009733750000009422,0.0032033329999876514,0.029576249999990978,,,,,,,,,,,,,,,,,,,,
0.2,11,Non-random,0.44624749999999835,0.014778667000001633,0.22560404099999687,,,,,,,,,0.44624749999999835,0.4462436670000045,3.832999993846897e-06,0.6866302079999969,,,,,,,0.42393154199999117,0.02191775000000007,0.00039437500001326953,,,,,,,,,,,,,,,,,
0.2,11,CountSketch,0.03185395799999924,0.014778667000001633,0.21230129100001705,,,,,,,,,0.03185395799999924,0.03420879300000479,0.0,0.2589339160000179,,,,,,,,,,0.00011862499999892862,0.002399499999995669,0.002399499999995669,0.002500249999997095,0.0013836669999989226,0.0007571250000069085,0.0007882499999993797,0.00011229200001139361,1.9917000003033536e-05,0.02372966699999779,,,,,,,
0.2,11,SIGN Bidirectional,0.03915491700001894,0.014778667000001633,0.21528341600000545,,,,,,,,,0.03915491700001894,0.039142709000003606,1.2208000015334619e-05,0.269217000000026,,,,,,,,,,,,,,,,,,,,0.0002658749999966403,0.008734666999998808,0.004829749999998967,0.0010500829999955386,0.00022045800000114468,3.4292000009372714e-05,0.024007584000003135
0.2,12,Random Projection,0.027753499999988662,0.014681583000026421,0.21272108299999104,0.00017904200001339632,0.0030411669999921287,0.0016709159999948042,0.0007432079999887264,0.0008541249999893807,0.00012179099999798382,1.93750000221371e-05,0.021119083999991517,0.027753499999988662,0.027748707999990074,4.791999998587926e-06,0.2551561660000061,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,12,Random Sampling,0.082325333,0.014681583000026421,0.24798862500000496,,,,,,,,,0.082325333,0.08231520800001135,1.0124999988647687e-05,0.3449955410000314,0.005691499999983307,0.009186833000001116,0.032324791000007735,0.0008021250000069813,0.003218166999999994,0.03109179200001222,,,,,,,,,,,,,,,,,,,,
0.2,12,Non-random,0.4758156660000168,0.014681583000026421,0.23531024999999772,,,,,,,,,0.4758156660000168,0.47581149900003084,4.166999985955044e-06,0.7258074990000409,,,,,,,0.45074595799999884,0.024696583000007877,0.00036895800002412216,,,,,,,,,,,,,,,,,
0.2,12,CountSketch,0.03218291700000009,0.014681583000026421,0.17486212499997578,,,,,,,,,0.03218291700000009,0.035114706999962664,0.0,0.2217266250000023,,,,,,,,,,7.899999999949614e-05,0.0029696659999842723,0.0029696659999842723,0.002683625000003076,0.0015877079999881971,0.0007481250000012096,0.000946833999989849,0.00021549999999592728,3.579200000558558e-05,0.02287879100001078,,,,,,,
0.2,12,SIGN Bidirectional,0.03915437500000962,0.014681583000026421,0.1802103329999909,,,,,,,,,0.03915437500000962,0.03914374900000439,1.0626000005231617e-05,0.23404629100002694,,,,,,,,,,,,,,,,,,,,0.0001853340000081971,0.009570666000001893,0.005075541000024941,0.0009424999999794181,0.00025287500000104046,3.325000000131695e-05,0.023083582999987584
0.2,13,Random Projection,0.02786895799999911,0.014837792000008676,0.17904166600001759,0.00018795799999793417,0.003450499999985368,0.001643957999988288,0.0007782080000140468,0.0010469580000176393,0.0002991659999906915,2.2790999992139405e-05,0.02043270800001551,0.02786895799999911,0.027862247000001616,6.710999997494582e-06,0.22174841600002537,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,13,Random Sampling,0.06940420899999822,0.014837792000008676,0.20380120799998735,,,,,,,,,0.06940420899999822,0.06939537599998857,8.83300000964482e-06,0.28804320899999425,0.005210500000004004,0.009195916999999554,0.023346541999984538,0.0006617919999882815,0.003016375000015614,0.027964249999996582,,,,,,,,,,,,,,,,,,,,
0.2,13,Non-random,0.4568579580000005,0.014837792000008676,0.22508833399999162,,,,,,,,,0.4568579580000005,0.4568543319999776,3.6260000229049183e-06,0.6967840840000008,,,,,,,0.4351345409999965,0.02135429099999442,0.0003654999999866959,,,,,,,,,,,,,,,,,
0.2,13,CountSketch,0.03203083399998263,0.014837792000008676,0.21694387500002676,,,,,,,,,0.03203083399998263,0.034832751000010376,0.0,0.2638125010000181,,,,,,,,,,8.00409999897056e-05,0.0028351249999900574,0.0028351249999900574,0.0025919169999895075,0.0014401250000162236,0.001158833999994613,0.0012545410000086576,0.00028845900001783775,2.0292000016297607e-05,0.02232829199999742,,,,,,,
0.2,13,SIGN Bidirectional,0.03597700000000259,0.014837792000008676,0.2116726250000056,,,,,,,,,0.03597700000000259,0.0359690830000261,7.916999976487205e-06,0.2624874170000169,,,,,,,,,,,,,,,,,,,,0.0001837499999908232,0.008169250000008788,0.004773625000012771,0.0007259999999860156,0.00011325000002671004,2.0290999998451298e-05,0.021982917000002544
0.2,14,Random Projection,0.031105999999994083,0.015412999999995236,0.210976291999998,0.0001837500000192449,0.0033140829999922516,0.0014721249999922748,0.0008712500000171985,0.0008504159999915828,0.0002662079999993239,2.14169999992464e-05,0.024116499999990992,0.031105999999994083,0.031095749000002115,1.0250999991967547e-05,0.25749529199998733,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,14,Random Sampling,0.07589620799998897,0.015412999999995236,0.25181433299999867,,,,,,,,,0.07589620799998897,0.07588716699999054,9.040999998433108e-06,0.3431235409999829,0.004900667000015346,0.009047374999994418,0.029483999999996513,0.0006107920000033573,0.0032286249999913252,0.02861570799998958,,,,,,,,,,,,,,,,,,,,
0.2,14,Non-random,0.4738681669999778,0.015412999999995236,0.19068112499999756,,,,,,,,,0.4738681669999778,0.47386366600002816,4.500999949641482e-06,0.6799622919999706,,,,,,,0.44991304100000207,0.023583209000008765,0.00036741600001732877,,,,,,,,,,,,,,,,,
0.2,14,CountSketch,0.03336408300000926,0.015412999999995236,0.20602783300000738,,,,,,,,,0.03336408300000926,0.03584012499996447,0.0,0.25480491600001187,,,,,,,,,,8.0499999995709e-05,0.0025110830000016904,0.0025110830000016904,0.0028082919999974365,0.0018030839999880754,0.0010107909999987896,0.0009741669999812075,0.0002851670000154627,5.270799999834708e-05,0.023803249999986065,,,,,,,
0.2,14,SIGN Bidirectional,0.04582137500000272,0.015412999999995236,0.20961508299998854,,,,,,,,,0.04582137500000272,0.045810538999973005,1.0836000029712523e-05,0.2708494579999865,,,,,,,,,,,,,,,,,,,,0.0001869160000183001,0.010688749999985703,0.004798290999985966,0.0008992079999927682,0.00021083300001123462,2.079099999718892e-05,0.029005749999981845
0.2,15,Random Projection,0.03334950000001413,0.015343166000008068,0.1909827919999998,0.0001895830000080423,0.0032437090000030366,0.002033915999987812,0.0009170419999975365,0.0009189999999819065,0.0002984580000031656,4.212499999312058e-05,0.02569129200000475,0.03334950000001413,0.03333512499997937,1.4375000034760888e-05,0.239675458000022,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,15,Random Sampling,0.07300754199999915,0.015343166000008068,0.21560875000000124,,,,,,,,,0.07300754199999915,0.0729974170000105,1.0124999988647687e-05,0.30395945800000845,0.005232583999998042,0.00936808299999825,0.02524625000000924,0.0007785420000061549,0.0028240000000039345,0.029547957999994878,,,,,,,,,,,,,,,,,,,,
0.2,15,Non-random,0.46442974999999365,0.015343166000008068,0.21793279199999915,,,,,,,,,0.46442974999999365,0.4644252920000156,4.457999978058069e-06,0.6977057080000009,,,,,,,0.44175429200001304,0.02227516700000365,0.00039583299999890187,,,,,,,,,,,,,,,,,
