dataset,alpha,tau_label,tau_value,group,group_n,method,rep,r,ell,k,q,test_matrix_scaling,embedding_wall_sec,clustering_wall_sec,total_method_wall_sec,exact_eigsh_sec,eigen_decomposition_wall_sec,ARI_true,NMI_true,F1_macro_true,rp_draw_omega_sec,rp_test_matrix_entry_std,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eigh_sec,rp_lift_sec,ds_bucket_build_sec,ds_draw_and_initial_multiply_sec,ds_power_iter_sec,ds_qr_sec,ds_build_core_sec,ds_small_eigh_sec,ds_lift_sec,ds_num_buckets,ds_min_bucket_dim,ds_max_bucket_dim,ds_bucket_summary
polblogs,0.5,0,0.0,all,1222,Exact spectral,1,0,2,2,1,by_dim,0.006799299968406558,0.11918969999533147,0.12598899996373802,0.006799299968406558,0.006799299968406558,-0.00024081082708013297,0.0005978453430448398,0.33031488031643624,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Exact spectral,1,0,2,2,1,by_dim,0.006799299968406558,0.11918969999533147,0.12598899996373802,0.006799299968406558,0.006799299968406558,0.0034424824275672895,0.017798216811149955,0.3726958525345622,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Exact spectral,1,0,2,2,1,by_dim,0.006799299968406558,0.11918969999533147,0.12598899996373802,0.006799299968406558,0.006799299968406558,0.0008465349010664863,0.002279836505596332,0.36076595902750697,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Exact spectral,1,0,2,2,1,by_dim,0.006799299968406558,0.11918969999533147,0.12598899996373802,0.006799299968406558,0.006799299968406558,0.0007890575452106661,0.0033422915763340476,0.36306046274400705,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Gaussian RP,1,0,2,2,1,by_dim,0.0009880999568849802,0.032551500014960766,0.033539599971845746,,0.000966200022958219,0.5252924042925932,0.4241866551995702,0.86186776187772,4.700000863522291e-05,0.7071067811865475,0.00042990001384168863,0.00020480004604905844,0.000157299917191267,0.00010790000669658184,1.9300030544400215e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Gaussian RP,1,0,2,2,1,by_dim,0.0009880999568849802,0.032551500014960766,0.033539599971845746,,0.000966200022958219,0.12267668994909435,0.09570806050888833,0.6773333333333333,4.700000863522291e-05,0.7071067811865475,0.00042990001384168863,0.00020480004604905844,0.000157299917191267,0.00010790000669658184,1.9300030544400215e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Gaussian RP,1,0,2,2,1,by_dim,0.0009880999568849802,0.032551500014960766,0.033539599971845746,,0.000966200022958219,0.3959273860291657,0.3198123441032768,0.815495642701525,4.700000863522291e-05,0.7071067811865475,0.00042990001384168863,0.00020480004604905844,0.000157299917191267,0.00010790000669658184,1.9300030544400215e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Gaussian RP,1,0,2,2,1,by_dim,0.0009880999568849802,0.032551500014960766,0.033539599971845746,,0.000966200022958219,0.78671272596526,0.6842751310054077,0.9426375404530745,4.700000863522291e-05,0.7071067811865475,0.00042990001384168863,0.00020480004604905844,0.000157299917191267,0.00010790000669658184,1.9300030544400215e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Degree-stratified RP,1,0,2,2,1,by_dim,0.0016247000312432647,0.027548199985176325,0.02917290001641959,,0.001581600052304566,0.511139413894617,0.40931614354554297,0.8571939005781342,,,,,,,,0.0002901999978348613,0.0006817999528720975,0.0003483000909909606,4.549999721348286e-05,0.0001596000511199236,4.6200002543628216e-05,9.999959729611874e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,low_deg_1_2,242,Degree-stratified RP,1,0,2,2,1,by_dim,0.0016247000312432647,0.027548199985176325,0.02917290001641959,,0.001581600052304566,0.20316790920724848,0.19021661632345457,0.7260753241407697,,,,,,,,0.0002901999978348613,0.0006817999528720975,0.0003483000909909606,4.549999721348286e-05,0.0001596000511199236,4.6200002543628216e-05,9.999959729611874e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,mid_deg_3_8,271,Degree-stratified RP,1,0,2,2,1,by_dim,0.0016247000312432647,0.027548199985176325,0.02917290001641959,,0.001581600052304566,0.3683751147675096,0.28586617265186387,0.8037439365990298,,,,,,,,0.0002901999978348613,0.0006817999528720975,0.0003483000909909606,4.549999721348286e-05,0.0001596000511199236,4.6200002543628216e-05,9.999959729611874e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,high_deg_9_plus,709,Degree-stratified RP,1,0,2,2,1,by_dim,0.0016247000312432647,0.027548199985176325,0.02917290001641959,,0.001581600052304566,0.7133601971843406,0.6120088092815323,0.9217478553153062,,,,,,,,0.0002901999978348613,0.0006817999528720975,0.0003483000909909606,4.549999721348286e-05,0.0001596000511199236,4.6200002543628216e-05,9.999959729611874e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,all,1222,Exact spectral,2,0,2,2,1,by_dim,0.006799299968406558,0.011700599920004606,0.018499899888411164,0.006799299968406558,0.006799299968406558,-0.00024081082708013297,0.0005978453430448398,0.33031488031643624,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Exact spectral,2,0,2,2,1,by_dim,0.006799299968406558,0.011700599920004606,0.018499899888411164,0.006799299968406558,0.006799299968406558,0.0034424824275672895,0.017798216811149955,0.3726958525345622,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Exact spectral,2,0,2,2,1,by_dim,0.006799299968406558,0.011700599920004606,0.018499899888411164,0.006799299968406558,0.006799299968406558,0.0008465349010664863,0.002279836505596332,0.36076595902750697,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Exact spectral,2,0,2,2,1,by_dim,0.006799299968406558,0.011700599920004606,0.018499899888411164,0.006799299968406558,0.006799299968406558,0.0007890575452106661,0.0033422915763340476,0.36306046274400705,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Gaussian RP,2,0,2,2,1,by_dim,0.0009922001045197248,0.017605099943466485,0.01859730004798621,,0.0009716999484226108,0.5276540532269031,0.45792559215023104,0.8609246655394746,3.760005347430706e-05,0.7071067811865475,0.0005262999329715967,0.00016069994308054447,0.00015410000924021006,7.910002022981644e-05,1.3899989426136017e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Gaussian RP,2,0,2,2,1,by_dim,0.0009922001045197248,0.017605099943466485,0.01859730004798621,,0.0009716999484226108,0.2594188630850581,0.22826349475741117,0.7558606774618265,3.760005347430706e-05,0.7071067811865475,0.0005262999329715967,0.00016069994308054447,0.00015410000924021006,7.910002022981644e-05,1.3899989426136017e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Gaussian RP,2,0,2,2,1,by_dim,0.0009922001045197248,0.017605099943466485,0.01859730004798621,,0.0009716999484226108,0.42446975912765306,0.3660868793684357,0.8262275400084588,3.760005347430706e-05,0.7071067811865475,0.0005262999329715967,0.00016069994308054447,0.00015410000924021006,7.910002022981644e-05,1.3899989426136017e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Gaussian RP,2,0,2,2,1,by_dim,0.0009922001045197248,0.017605099943466485,0.01859730004798621,,0.0009716999484226108,0.6847046335613686,0.6190140588980153,0.9104725708525072,3.760005347430706e-05,0.7071067811865475,0.0005262999329715967,0.00016069994308054447,0.00015410000924021006,7.910002022981644e-05,1.3899989426136017e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Degree-stratified RP,2,0,2,2,1,by_dim,0.001918399939313531,0.033039200003258884,0.034957599942572415,,0.0018660998903214931,0.0011133362340188001,0.0007254003840658783,0.43651998619042137,,,,,,,,0.00035909994039684534,0.0008717000018805265,0.00037329993210732937,5.100003909319639e-05,0.0001490999711677432,4.900002386420965e-05,1.2899981811642647e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,low_deg_1_2,242,Degree-stratified RP,2,0,2,2,1,by_dim,0.001918399939313531,0.033039200003258884,0.034957599942572415,,0.0018660998903214931,-0.004592108679905425,0.0005069803654877538,0.4868960722975322,,,,,,,,0.00035909994039684534,0.0008717000018805265,0.00037329993210732937,5.100003909319639e-05,0.0001490999711677432,4.900002386420965e-05,1.2899981811642647e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,mid_deg_3_8,271,Degree-stratified RP,2,0,2,2,1,by_dim,0.001918399939313531,0.033039200003258884,0.034957599942572415,,0.0018660998903214931,-0.00117337184068926,0.0002947626621893404,0.4678752454449975,,,,,,,,0.00035909994039684534,0.0008717000018805265,0.00037329993210732937,5.100003909319639e-05,0.0001490999711677432,4.900002386420965e-05,1.2899981811642647e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,high_deg_9_plus,709,Degree-stratified RP,2,0,2,2,1,by_dim,0.001918399939313531,0.033039200003258884,0.034957599942572415,,0.0018660998903214931,-0.0024013065188781537,0.0011608789048364412,0.3351004784688995,,,,,,,,0.00035909994039684534,0.0008717000018805265,0.00037329993210732937,5.100003909319639e-05,0.0001490999711677432,4.900002386420965e-05,1.2899981811642647e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,all,1222,Exact spectral,3,0,2,2,1,by_dim,0.006799299968406558,0.009256700053811073,0.01605600002221763,0.006799299968406558,0.006799299968406558,-0.00024081082708013297,0.0005978453430448398,0.33031488031643624,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Exact spectral,3,0,2,2,1,by_dim,0.006799299968406558,0.009256700053811073,0.01605600002221763,0.006799299968406558,0.006799299968406558,0.0034424824275672895,0.017798216811149955,0.3726958525345622,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Exact spectral,3,0,2,2,1,by_dim,0.006799299968406558,0.009256700053811073,0.01605600002221763,0.006799299968406558,0.006799299968406558,0.0008465349010664863,0.002279836505596332,0.36076595902750697,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Exact spectral,3,0,2,2,1,by_dim,0.006799299968406558,0.009256700053811073,0.01605600002221763,0.006799299968406558,0.006799299968406558,0.0007890575452106661,0.0033422915763340476,0.36306046274400705,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Gaussian RP,3,0,2,2,1,by_dim,0.0008370999712496996,0.02924860001076013,0.030085699982009828,,0.0008194999536499381,0.23885085913939363,0.18360423330391137,0.744674695696897,4.2199972085654736e-05,0.7071067811865475,0.00042340008076280355,0.00010459998156875372,0.00017479993402957916,6.0399994254112244e-05,1.4099990949034691e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Gaussian RP,3,0,2,2,1,by_dim,0.0008370999712496996,0.02924860001076013,0.030085699982009828,,0.0008194999536499381,0.0026536092244511134,0.003726272450408739,0.5355407625140486,4.2199972085654736e-05,0.7071067811865475,0.00042340008076280355,0.00010459998156875372,0.00017479993402957916,6.0399994254112244e-05,1.4099990949034691e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Gaussian RP,3,0,2,2,1,by_dim,0.0008370999712496996,0.02924860001076013,0.030085699982009828,,0.0008194999536499381,0.13571743147709836,0.10118218441725801,0.6838674260618953,4.2199972085654736e-05,0.7071067811865475,0.00042340008076280355,0.00010459998156875372,0.00017479993402957916,6.0399994254112244e-05,1.4099990949034691e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Gaussian RP,3,0,2,2,1,by_dim,0.0008370999712496996,0.02924860001076013,0.030085699982009828,,0.0008194999536499381,0.4518683185038315,0.36753004139246764,0.8357275254865617,4.2199972085654736e-05,0.7071067811865475,0.00042340008076280355,0.00010459998156875372,0.00017479993402957916,6.0399994254112244e-05,1.4099990949034691e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Degree-stratified RP,3,0,2,2,1,by_dim,0.0015817000530660152,0.014965399983339012,0.016547100036405027,,0.0015445000026375055,0.6560511733359324,0.5644092687658077,0.9042402559501934,,,,,,,,0.00023469992447644472,0.0007053000153973699,0.0003464000765234232,4.549999721348286e-05,0.00015979993622750044,4.2499974370002747e-05,1.0300078429281712e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,low_deg_1_2,242,Degree-stratified RP,3,0,2,2,1,by_dim,0.0015817000530660152,0.014965399983339012,0.016547100036405027,,0.0015445000026375055,0.3415885201450691,0.27782807372334933,0.7933319669331147,,,,,,,,0.00023469992447644472,0.0007053000153973699,0.0003464000765234232,4.549999721348286e-05,0.00015979993622750044,4.2499974370002747e-05,1.0300078429281712e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,mid_deg_3_8,271,Degree-stratified RP,3,0,2,2,1,by_dim,0.0015817000530660152,0.014965399983339012,0.016547100036405027,,0.0015445000026375055,0.5159810593139182,0.45643490600582964,0.8595471903982542,,,,,,,,0.00023469992447644472,0.0007053000153973699,0.0003464000765234232,4.549999721348286e-05,0.00015979993622750044,4.2499974370002747e-05,1.0300078429281712e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,high_deg_9_plus,709,Degree-stratified RP,3,0,2,2,1,by_dim,0.0015817000530660152,0.014965399983339012,0.016547100036405027,,0.0015445000026375055,0.8479914557894438,0.7723748903061096,0.9595873233014136,,,,,,,,0.00023469992447644472,0.0007053000153973699,0.0003464000765234232,4.549999721348286e-05,0.00015979993622750044,4.2499974370002747e-05,1.0300078429281712e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,all,1222,Exact spectral,4,0,2,2,1,by_dim,0.006799299968406558,0.010150599991902709,0.016949899960309267,0.006799299968406558,0.006799299968406558,-0.00024081082708013297,0.0005978453430448398,0.33031488031643624,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Exact spectral,4,0,2,2,1,by_dim,0.006799299968406558,0.010150599991902709,0.016949899960309267,0.006799299968406558,0.006799299968406558,0.0034424824275672895,0.017798216811149955,0.3726958525345622,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Exact spectral,4,0,2,2,1,by_dim,0.006799299968406558,0.010150599991902709,0.016949899960309267,0.006799299968406558,0.006799299968406558,0.0008465349010664863,0.002279836505596332,0.36076595902750697,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Exact spectral,4,0,2,2,1,by_dim,0.006799299968406558,0.010150599991902709,0.016949899960309267,0.006799299968406558,0.006799299968406558,0.0007890575452106661,0.0033422915763340476,0.36306046274400705,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Gaussian RP,4,0,2,2,1,by_dim,0.0006240999791771173,0.01834810001309961,0.018972199992276728,,0.0006136000156402588,0.5205564427226985,0.4192372589331078,0.8608107202680066,3.130000550299883e-05,0.7071067811865475,0.0003448999486863613,7.040007039904594e-05,0.0001230000052601099,3.569992259144783e-05,8.300063200294971e-06,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Gaussian RP,4,0,2,2,1,by_dim,0.0006240999791771173,0.01834810001309961,0.018972199992276728,,0.0006136000156402588,0.22658216933218023,0.17378647393464708,0.7389160030824558,3.130000550299883e-05,0.7071067811865475,0.0003448999486863613,7.040007039904594e-05,0.0001230000052601099,3.569992259144783e-05,8.300063200294971e-06,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Gaussian RP,4,0,2,2,1,by_dim,0.0006240999791771173,0.01834810001309961,0.018972199992276728,,0.0006136000156402588,0.3594110141042801,0.27839223392762674,0.7997536945812808,3.130000550299883e-05,0.7071067811865475,0.0003448999486863613,7.040007039904594e-05,0.0001230000052601099,3.569992259144783e-05,8.300063200294971e-06,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Gaussian RP,4,0,2,2,1,by_dim,0.0006240999791771173,0.01834810001309961,0.018972199992276728,,0.0006136000156402588,0.7229458241194284,0.6283074455679535,0.924707612591944,3.130000550299883e-05,0.7071067811865475,0.0003448999486863613,7.040007039904594e-05,0.0001230000052601099,3.569992259144783e-05,8.300063200294971e-06,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Degree-stratified RP,4,0,2,2,1,by_dim,0.001523599959909916,0.01312529994174838,0.014648899901658297,,0.0014889001613482833,0.3524346192349177,0.2744328386440166,0.7970344374941398,,,,,,,,0.00024300010409206152,0.000673100003041327,0.00033930002246052027,4.3199979700148106e-05,0.0001412000274285674,3.929995000362396e-05,9.800074622035027e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,low_deg_1_2,242,Degree-stratified RP,4,0,2,2,1,by_dim,0.001523599959909916,0.01312529994174838,0.014648899901658297,,0.0014889001613482833,0.11680007057956351,0.09802141713179172,0.673503543676885,,,,,,,,0.00024300010409206152,0.000673100003041327,0.00033930002246052027,4.3199979700148106e-05,0.0001412000274285674,3.929995000362396e-05,9.800074622035027e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,mid_deg_3_8,271,Degree-stratified RP,4,0,2,2,1,by_dim,0.001523599959909916,0.01312529994174838,0.014648899901658297,,0.0014889001613482833,0.2237243033419212,0.16976513632149373,0.7374926668212887,,,,,,,,0.00024300010409206152,0.000673100003041327,0.00033930002246052027,4.3199979700148106e-05,0.0001412000274285674,3.929995000362396e-05,9.800074622035027e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,high_deg_9_plus,709,Degree-stratified RP,4,0,2,2,1,by_dim,0.001523599959909916,0.01312529994174838,0.014648899901658297,,0.0014889001613482833,0.5228407530443133,0.46002037736247314,0.861655782096209,,,,,,,,0.00024300010409206152,0.000673100003041327,0.00033930002246052027,4.3199979700148106e-05,0.0001412000274285674,3.929995000362396e-05,9.800074622035027e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,all,1222,Exact spectral,5,0,2,2,1,by_dim,0.006799299968406558,0.00954760005697608,0.016346900025382638,0.006799299968406558,0.006799299968406558,-0.00024081082708013297,0.0005978453430448398,0.33031488031643624,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Exact spectral,5,0,2,2,1,by_dim,0.006799299968406558,0.00954760005697608,0.016346900025382638,0.006799299968406558,0.006799299968406558,0.0034424824275672895,0.017798216811149955,0.3726958525345622,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Exact spectral,5,0,2,2,1,by_dim,0.006799299968406558,0.00954760005697608,0.016346900025382638,0.006799299968406558,0.006799299968406558,0.0008465349010664863,0.002279836505596332,0.36076595902750697,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Exact spectral,5,0,2,2,1,by_dim,0.006799299968406558,0.00954760005697608,0.016346900025382638,0.006799299968406558,0.006799299968406558,0.0007890575452106661,0.0033422915763340476,0.36306046274400705,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Gaussian RP,5,0,2,2,1,by_dim,0.0008105000015348196,0.020928299985826015,0.021738799987360835,,0.0007954000029712915,0.3275099504060264,0.3049424705220603,0.7773179033356025,3.759993705898523e-05,0.7071067811865475,0.00043450004886835814,0.00010639999527484179,0.0001487999688833952,5.519995465874672e-05,1.2900098226964474e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Gaussian RP,5,0,2,2,1,by_dim,0.0008105000015348196,0.020928299985826015,0.021738799987360835,,0.0007954000029712915,0.21081663410073193,0.191440946352348,0.7306276222279304,3.759993705898523e-05,0.7071067811865475,0.00043450004886835814,0.00010639999527484179,0.0001487999688833952,5.519995465874672e-05,1.2900098226964474e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Gaussian RP,5,0,2,2,1,by_dim,0.0008105000015348196,0.020928299985826015,0.021738799987360835,,0.0007954000029712915,0.2836701941823559,0.2681954929386702,0.7650191998018085,3.759993705898523e-05,0.7071067811865475,0.00043450004886835814,0.00010639999527484179,0.0001487999688833952,5.519995465874672e-05,1.2900098226964474e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Gaussian RP,5,0,2,2,1,by_dim,0.0008105000015348196,0.020928299985826015,0.021738799987360835,,0.0007954000029712915,0.38779498648597505,0.37533599352033414,0.7951156449282447,3.759993705898523e-05,0.7071067811865475,0.00043450004886835814,0.00010639999527484179,0.0001487999688833952,5.519995465874672e-05,1.2900098226964474e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Degree-stratified RP,5,0,2,2,1,by_dim,0.0015825999435037374,0.017279500025324523,0.01886209996882826,,0.0015428999904543161,0.12871969177235962,0.1395712203015707,0.6509017845726706,,,,,,,,0.00024019996635615826,0.0006596000166609883,0.00039059994742274284,5.170004442334175e-05,0.00014379993081092834,4.579999949783087e-05,1.1200085282325745e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,low_deg_1_2,242,Degree-stratified RP,5,0,2,2,1,by_dim,0.0015825999435037374,0.017279500025324523,0.01886209996882826,,0.0015428999904543161,0.06526329281579116,0.10241409049989177,0.6190594103185412,,,,,,,,0.00024019996635615826,0.0006596000166609883,0.00039059994742274284,5.170004442334175e-05,0.00014379993081092834,4.579999949783087e-05,1.1200085282325745e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,mid_deg_3_8,271,Degree-stratified RP,5,0,2,2,1,by_dim,0.0015825999435037374,0.017279500025324523,0.01886209996882826,,0.0015428999904543161,0.07739616592510122,0.08297732911299298,0.6340947369886276,,,,,,,,0.00024019996635615826,0.0006596000166609883,0.00039059994742274284,5.170004442334175e-05,0.00014379993081092834,4.579999949783087e-05,1.1200085282325745e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,high_deg_9_plus,709,Degree-stratified RP,5,0,2,2,1,by_dim,0.0015825999435037374,0.017279500025324523,0.01886209996882826,,0.0015428999904543161,0.17215947915995256,0.188201228811134,0.6626606971686662,,,,,,,,0.00024019996635615826,0.0006596000166609883,0.00039059994742274284,5.170004442334175e-05,0.00014379993081092834,4.579999949783087e-05,1.1200085282325745e-05,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,all,1222,Exact spectral,6,0,2,2,1,by_dim,0.006799299968406558,0.012980900006368756,0.019780199974775314,0.006799299968406558,0.006799299968406558,-0.00024081082708013297,0.0005978453430448398,0.33031488031643624,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Exact spectral,6,0,2,2,1,by_dim,0.006799299968406558,0.012980900006368756,0.019780199974775314,0.006799299968406558,0.006799299968406558,0.0034424824275672895,0.017798216811149955,0.3726958525345622,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Exact spectral,6,0,2,2,1,by_dim,0.006799299968406558,0.012980900006368756,0.019780199974775314,0.006799299968406558,0.006799299968406558,0.0008465349010664863,0.002279836505596332,0.36076595902750697,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Exact spectral,6,0,2,2,1,by_dim,0.006799299968406558,0.012980900006368756,0.019780199974775314,0.006799299968406558,0.006799299968406558,0.0007890575452106661,0.0033422915763340476,0.36306046274400705,,,,,,,,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Gaussian RP,6,0,2,2,1,by_dim,0.0007463000947609544,0.012198100099340081,0.012944400194101036,,0.0007328999927267432,0.5964318764159365,0.4883931261224786,0.8860376725540515,3.260001540184021e-05,0.7071067811865475,0.0003917999565601349,9.720004163682461e-05,0.00014589994680136442,5.310005508363247e-05,1.2299977242946625e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,low_deg_1_2,242,Gaussian RP,6,0,2,2,1,by_dim,0.0007463000947609544,0.012198100099340081,0.012944400194101036,,0.0007328999927267432,0.23460536740399413,0.1837858424697833,0.7435213675213675,3.260001540184021e-05,0.7071067811865475,0.0003917999565601349,9.720004163682461e-05,0.00014589994680136442,5.310005508363247e-05,1.2299977242946625e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,mid_deg_3_8,271,Gaussian RP,6,0,2,2,1,by_dim,0.0007463000947609544,0.012198100099340081,0.012944400194101036,,0.0007328999927267432,0.43419559617505543,0.3419434457947389,0.8294198139025726,3.260001540184021e-05,0.7071067811865475,0.0003917999565601349,9.720004163682461e-05,0.00014589994680136442,5.310005508363247e-05,1.2299977242946625e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,high_deg_9_plus,709,Gaussian RP,6,0,2,2,1,by_dim,0.0007463000947609544,0.012198100099340081,0.012944400194101036,,0.0007328999927267432,0.8324954862080575,0.7404549138493913,0.9557125902462515,3.260001540184021e-05,0.7071067811865475,0.0003917999565601349,9.720004163682461e-05,0.00014589994680136442,5.310005508363247e-05,1.2299977242946625e-05,,,,,,,,,,,
polblogs,0.5,0,0.0,all,1222,Degree-stratified RP,6,0,2,2,1,by_dim,0.0014421000378206372,0.014619399909861386,0.016061499947682023,,0.0014075000071898103,0.39035083093406014,0.32711802438736026,0.8086785778503396,,,,,,,,0.00023549993056803942,0.0006075000856071711,0.00031849998049438,4.2599975131452084e-05,0.00015380000695586205,3.9899954572319984e-05,9.70007386058569e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,low_deg_1_2,242,Degree-stratified RP,6,0,2,2,1,by_dim,0.0014421000378206372,0.014619399909861386,0.016061499947682023,,0.0014075000071898103,0.16036287953656347,0.15015455921180448,0.7011730808808396,,,,,,,,0.00023549993056803942,0.0006075000856071711,0.00031849998049438,4.2599975131452084e-05,0.00015380000695586205,3.9899954572319984e-05,9.70007386058569e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
polblogs,0.5,0,0.0,mid_deg_3_8,271,Degree-stratified RP,6,0,2,2,1,by_dim,0.0014421000378206372,0.014619399909861386,0.016061499947682023,,0.0014075000071898103,0.21674820820894924,0.18974612460242288,0.7327123287671233,,,,,,,,0.00023549993056803942,0.0006075000856071711,0.00031849998049438,4.2599975131452084e-05,0.00015380000695586205,3.9899954572319984e-05,9.70007386058569e-06,2.0,1.0,1.0,"[1,64):n=1055,ell=1;[64,512):n=167,ell=1"
