K,rep,seed,n,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eigensolver,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_core_eigensolver,cs_lift_sec,cs_hash_seed,cs_sparse_explicit_sketch_sec
8,9,21060515,5000,3,16.0,59806,361078,0.01444312,0.8609302999684587,0.1112198000773787,0,0.0,35.8836,58.0,59936.0384,11.98720768,35.96162304,0.0155594144038891,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8438,0.0022560661723199,0.0062719677155479,0.0333982000593096,,0.1195575000019744,0.0001893000444397,0.4605882000178098,0.5803420000011101,1.0611614423711515,0.641543559092405,1.5524851001100617,4.546875,0.6212024999549612,16.042104721069336,,,,,,,,,,,0.0102888999972492,eigsh,0.1090810999739915,183039.0,128288.0,0.7,253032.0,,,,,,,,,,,,,,
8,9,21060515,5000,3,16.0,59806,361078,0.01444312,0.9558421249999896,0.13113099999999633,0,0.0,35.8836,58.0,59936.0384,11.98720768,35.96162304,0.015559414403889181,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8052,0.012966669407710006,0.021674726160200303,0.018316708000000403,,0.26499516699999504,0.00023366700000337914,0.7162327909999959,0.9814669590000022,0.9999983635245017,0.4779402983206924,2.0684347499999802,9.25594799999999,1.003514334000002,27.24597930908203,482.21875,482.375,0.15625,,,,,,,,,,,,,,,0.0004049169999973401,168.0,17.0,46.0,0.0,0.005939124999997603,0.13921700000000214,0.08745187499999929,0.02094470800000181,0.01064704099999858,eigsh,0.00034158300000797226,2727169700.0,0.005939124999997603
8,10,21060516,5000,3,16.0,59797,361056,0.01444224,0.8537826999090612,0.1181815000018104,0,0.0,35.8782,63.0,59936.0384,11.98720768,35.96162304,0.0155594144038891,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.768,0.0254815447605699,0.0401507388922317,0.0336991000222042,eigsh,0.0926002999767661,0.0001709000207483,0.4688220999669283,0.5616004000185058,0.9999999999999998,0.4956012646083313,1.5335574998753143,5.078125,0.6014161000493914,12.436625480651855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,21060516,5000,3,16.0,59797,361056,0.01444224,0.8537826999090612,0.1181815000018104,0,0.0,35.8782,63.0,59936.0384,11.98720768,35.96162304,0.0155594144038891,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8302,0.0097862870762981,0.0192893144988293,0.0328944000648334,,0.2198392000282183,0.0003334999782964,0.4740464000497013,0.6942283000098541,0.9999980669092644,0.4783277804127441,1.6661832999670878,4.90625,0.7335736999521032,30.219847679138184,,,,0.0070444999728351,0.1438288999488577,0.0370767000131309,0.0222596999956294,0.0084160000551491,eigsh,0.0003949999809265,,,,,,,,,,,,,,,,,,,,,
8,10,21060516,5000,3,16.0,59797,361056,0.01444224,0.8537826999090612,0.1181815000018104,0,0.0,35.8782,63.0,59936.0384,11.98720768,35.96162304,0.0155594144038891,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8348,0.0035402159787291,0.0089626576457064,0.0319023000774905,,0.1271530000958591,0.0001465999521315,0.4425039000343531,0.5698094998952001,1.0555044802173097,0.6393413271264561,1.5417676999932155,4.8125,0.6110524999676272,16.04823398590088,,,,,,,,,,,0.0130131000187248,eigsh,0.1139929000055417,183028.0,128350.0,0.7,253240.0,,,,,,,,,,,,,,
8,10,21060516,5000,3,16.0,59797,361056,0.01444224,0.9388039159999977,0.13445737499999666,0,0.0,35.8782,63.0,59936.0384,11.98720768,35.96162304,0.015559414403889181,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8158,0.009140766967258476,0.016937787657543522,0.01809258299999783,,0.28391899999999737,0.00025050000000703676,0.6313215420000091,0.9154960420000009,0.9999978057942495,0.4782236211161388,1.9887523330000079,7.943734000000006,0.9370423750000043,27.25019073486328,479.234375,479.25,0.015625,,,,,,,,,,,,,,,0.00040850000000602904,168.0,14.0,46.0,0.0,0.0057000409999972135,0.1385912500000046,0.10448270800000614,0.02228900000000067,0.01181533299998705,eigsh,0.0005730410000097663,4210927169.0,0.0057000409999972135
10,1,21260507,5000,3,16.0,56999,344558,0.01378232,0.8259886999148875,0.1078028000192716,0,0.0,34.1994,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8664,0.0031046891134268,0.0096029449171676,0.0328218999784439,eigsh,0.1328960000537336,0.0001127999275922,0.5318904999876395,0.6649054000154138,0.9999999999999998,0.4984474986458584,1.5986907999031246,5.15625,0.7031420000130311,11.870211601257324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,21260507,5000,3,16.0,56999,344558,0.01378232,0.8259886999148875,0.1078028000192716,0,0.0,34.1994,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8658,0.0027788973136741,0.0087624332399298,0.0302473999327048,,0.2193149999948218,0.0003745999420061,0.5150945000350475,0.7347930000396445,0.9999980625068124,0.4815399325330317,1.6685755999060348,5.59375,0.7735991000663489,30.34623622894287,,,,0.0069550999905914,0.1447442000498995,0.0380069999955594,0.0190276000648736,0.0094280000776052,eigsh,0.0003747000591829,,,,,,,,,,,,,,,,,,,,,
10,1,21260507,5000,3,16.0,56999,344558,0.01378232,0.8259886999148875,0.1078028000192716,0,0.0,34.1994,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.875,0.0013230614948566,0.0067513944962444,0.0303236000472679,,0.1525681000202894,0.0001342000905424,0.4628232999239117,0.6155323999701068,1.0569143471286366,0.6434872995448919,1.5493170999689028,4.90625,0.6530638999538496,15.297184944152832,,,,,,,,,,,0.0128224999643862,eigsh,0.1396524000447243,174779.0,122211.0,0.7,240920.0,,,,,,,,,,,,,,
10,1,21260507,5000,3,16.0,56999,344558,0.01378232,0.9159825830000017,0.1270880419999969,0,0.0,34.1994,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8688,0.0018893371602908124,0.0071793127597787375,0.01916333299999451,,0.27288350000000605,0.000260957999998368,0.7758157499999925,1.0489649579999991,0.9999979414546318,0.48165873364323997,2.0920308329999955,9.800401000000022,1.071724125000003,27.181137084960938,479.25390625,479.48828125,0.234375,,,,,,,,,,,,,,,0.0003986660000094844,170.0,17.0,45.0,0.0,0.005690082999990409,0.13505566599999952,0.09637649999999098,0.021974624999998582,0.012721041999995464,eigsh,0.0006214579999976877,2890694636.0,0.005690082999990409
10,2,21260508,5000,3,16.0,57557,347876,0.01391504,0.8310828000539914,0.1078072999371215,0,0.0,34.5342,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8658,0.003506850164061,0.0103704201104175,0.0322490000398829,eigsh,0.1012071999721229,0.0001121999230235,0.5138208999997005,0.615146099939011,1.0000000000000004,0.4976052315088902,1.55403039988596,5.796875,0.6528069999767467,11.984126091003418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,21260508,5000,3,16.0,57557,347876,0.01391504,0.8310828000539914,0.1078072999371215,0,0.0,34.5342,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8668,0.0027288705516776,0.0085840487606406,0.0335113999899476,,0.2246114999288693,0.0003659999929368,0.5432939999736845,0.7682796999579296,0.9999980289511408,0.4804711392133133,1.7071615998866037,4.875,0.8093112000497058,30.38415813446045,,,,0.0085802000248804,0.1470603999914601,0.038220600108616,0.0190945999929681,0.0102607000153511,eigsh,0.0006289000157266,,,,,,,,,,,,,,,,,,,,,
10,2,21260508,5000,3,16.0,57557,347876,0.01391504,0.8310828000539914,0.1078072999371215,0,0.0,34.5342,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.877,0.001107330552648,0.0063739372665347,0.0417876999126747,,0.1672706999816,0.0001437000464648,0.5991187000181526,0.7665402999846265,1.055274558661354,0.641886243581566,1.7054232000373304,4.515625,0.8152943000895903,15.457459449768066,,,,,,,,,,,0.0096461999928578,eigsh,0.1575233000330627,176438.0,123568.0,0.7,243669.0,,,,,,,,,,,,,,
10,2,21260508,5000,3,16.0,57557,347876,0.01391504,0.9226278339999965,0.12723512499999856,0,0.0,34.5342,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8672,0.0024611315508353275,0.00827251505334265,0.0183449170000074,,0.30326250000000243,0.0002947910000017373,0.7990355829999913,1.1025978749999865,0.9999979564226896,0.4806679834600289,2.1524558329999905,9.89632499999999,1.1247582089999923,27.23412322998047,479.48828125,479.96875,0.48046875,,,,,,,,,,,,,,,0.0003756250000037653,170.0,15.0,52.0,0.0,0.005465958000002047,0.16131504200001245,0.09883058299999448,0.022820959000000585,0.013972500000008381,eigsh,0.00041570800000556574,1324623607.0,0.005465958000002047
10,3,21260509,5000,3,16.0,57440,347192,0.01388768,1.414333099965006,0.1264255000278353,0,0.0,34.464,59.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8656,0.0023219421370292,0.0079295946161923,0.0335464999079704,eigsh,0.1212165999459102,0.0001196999801322,1.0539785000728443,1.175322699942626,1.0000000000000009,0.4975206827734779,2.7160733999917284,5.3125,1.21455579996109,11.96064281463623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,21260509,5000,3,16.0,57440,347192,0.01388768,1.414333099965006,0.1264255000278353,0,0.0,34.464,59.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8782,0.0004626840869608,0.0044790211694952,0.036981200100854,,0.3936926000751555,0.0005138999549672,1.0952421999536457,1.4894576000515372,0.9999981481145,0.4808431372230184,3.0302072999766096,5.5625,1.535677000065334,30.376330375671387,,,,0.008449999964796,0.2904025999596342,0.0510856000473722,0.0287607000209391,0.0128571999957785,eigsh,0.0008306999225169,,,,,,,,,,,,,,,,,,,,,
10,3,21260509,5000,3,16.0,57440,347192,0.01388768,1.414333099965006,0.1264255000278353,0,0.0,34.464,59.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.877,0.0012025372650997,0.0064264927791401,0.0455300000030547,,0.2643204999621957,0.0001561000244691,0.7827296999748796,1.0472148000262678,1.0625482466448362,0.6433395793421058,2.587964899954386,4.265625,1.1007377000059932,15.461383819580078,,,,,,,,,,,0.0130424000089988,eigsh,0.2511554999509826,176096.0,123841.0,0.7,244151.0,,,,,,,,,,,,,,
10,3,21260509,5000,3,16.0,57440,347192,0.01388768,0.9198860000000053,0.12810791700000834,0,0.0,34.464,59.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8724,0.001789121752581095,0.0070183185187929036,0.018596958000003383,,0.26895850000001076,0.00043700000000512773,0.8702124999999938,1.1396141249999943,0.9999980364513106,0.48058277151704026,2.1876019170000234,10.729309999999998,1.161666916999991,27.22848892211914,479.96875,479.984375,0.015625,,,,,,,,,,,,,,,0.000395416000003479,170.0,18.0,42.0,0.0,0.005482416999996076,0.13634991600000035,0.09327787499999829,0.02073112499999752,0.012229834000009987,eigsh,0.0004162919999970427,547097250.0,0.005482416999996076
10,4,21260510,5000,3,16.0,57709,348758,0.01395032,1.043122399947606,0.1548909000121057,0,0.0,34.6254,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8674,0.0033477218552274,0.010084876018382,0.0324966000625863,eigsh,0.1733124000020325,0.0002658000448718,0.5998795999912545,0.7734669999917969,0.9999999999999988,0.4972280170117304,1.9714710999978704,4.84375,0.8170487999450415,12.01440715789795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,21260510,5000,3,16.0,57709,348758,0.01395032,1.043122399947606,0.1548909000121057,0,0.0,34.6254,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8698,0.0028177163423241,0.0091370533445926,0.0348129000049084,,0.2433990000281483,0.0003805999876931,0.5886648000450805,0.8324538000160828,0.9999981334618956,0.4803580233215309,2.0304577000206336,4.671875,0.8753187999827787,30.394301414489743,,,,0.0074904999928548,0.1580032000783831,0.043525299988687,0.0221540000056847,0.0099546000128611,eigsh,0.0006156999152153,,,,,,,,,,,,,,,,,,,,,
10,4,21260510,5000,3,16.0,57709,348758,0.01395032,1.043122399947606,0.1548909000121057,0,0.0,34.6254,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8728,0.0013474589259859,0.0066923902344604,0.0324757000198587,,0.2292548000114038,0.0001319999573752,0.5857551000081003,0.8151480000233278,1.0585643313886828,0.6423836137489757,2.013155199936591,5.03125,0.8562378999777138,15.47187614440918,,,,,,,,,,,0.0098867999622598,eigsh,0.2191334000090137,176879.0,123560.0,0.7,243568.0,,,,,,,,,,,,,,
10,4,21260510,5000,3,16.0,57709,348758,0.01395032,0.9482847910000061,0.13114258399998846,0,0.0,34.6254,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8698,0.0015932318027824714,0.006544777449667007,0.023014582999991262,,0.27881145800000695,0.0002750000000020236,0.8519250410000012,1.1310168750000003,0.9999978376041654,0.4804243053075194,2.2104388740000047,10.563371000000018,1.1576447919999993,27.257354736328125,479.984375,480.01171875,0.02734375,,,,,,,,,,,,,,,0.00043154099999753726,170.0,13.0,44.0,0.0,0.0060269169999997985,0.1443567089999931,0.09233016700000007,0.022169833000006633,0.013018708999993578,eigsh,0.0004215000000016289,3190282005.0,0.0060269169999997985
10,5,21260511,5000,3,16.0,57503,347514,0.01390056,0.925866000005044,0.1237468000035733,0,0.0,34.5018,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8692,0.0032542386263388,0.0099948811525855,0.0341222001006826,eigsh,0.1341175000416115,0.000211999984458,0.5539600999327376,0.6882961000083014,0.9999999999999988,0.4974676648743514,1.7379023999674246,5.703125,0.7302772999973968,11.971697807312012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,21260511,5000,3,16.0,57503,347514,0.01390056,0.925866000005044,0.1237468000035733,0,0.0,34.5018,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8702,0.0019784599512147,0.007295401659598,0.0335180999245494,,0.238175299949944,0.0003507999936118,0.5801891000010073,0.8187234000070021,0.999998174066032,0.4805496357284655,1.8683279999531808,5.65625,0.8595396000891924,30.380064964294437,,,,0.0073377999942749,0.1557251000776887,0.0399407999357208,0.0216300999745726,0.0121746000368148,eigsh,0.0006283000111579,,,,,,,,,,,,,,,,,,,,,
10,5,21260511,5000,3,16.0,57503,347514,0.01390056,0.925866000005044,0.1237468000035733,0,0.0,34.5018,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8748,0.0017793176946891,0.0078352530448973,0.032948000007309,,0.1469480999512598,0.00022629997693,0.5647518000332639,0.711935699917376,1.0596749161434045,0.643438413942005,1.761538999970071,5.453125,0.7523548000026494,15.454231262207031,,,,,,,,,,,0.0116066000191494,eigsh,0.1351832000073045,176257.0,123644.0,0.7,243767.0,,,,,,,,,,,,,,
10,5,21260511,5000,3,16.0,57503,347514,0.01390056,0.9674640829999959,0.1381095830000021,0,0.0,34.5018,57.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8686,0.0024244672132071386,0.008217823035921378,0.018757499999992433,,0.28251895799999716,0.0003057499999954416,0.8333496249999968,1.116183250000006,0.999997570064088,0.4806930993246072,2.2217479989999873,10.22625400000004,1.1391505830000028,27.232967376708984,480.01171875,480.01171875,0.0,,,,,,,,,,,,,,,0.0005242910000049505,170.0,14.0,47.0,0.0,0.006460749999988025,0.14558191700000123,0.09445691700000225,0.021706709000000046,0.01317033300000503,eigsh,0.0005434580000098777,3380467229.0,0.006460749999988025
10,6,21260512,5000,3,16.0,57525,347600,0.013904,0.992876400006935,0.1247984999790787,0,0.0,34.515,58.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8572,0.0041631435329945,0.01112151640867,0.0320490000303834,eigsh,0.146629000082612,0.0001252000220119,0.5464965000282973,0.6932578000705689,1.0,0.4980003082155836,1.810925600118935,4.484375,0.7312176999403164,11.974650382995604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,21260512,5000,3,16.0,57525,347600,0.013904,0.992876400006935,0.1247984999790787,0,0.0,34.515,58.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.869,0.0031141802781595,0.0099311586189346,0.0327989000361412,,0.2433331999927759,0.0003753000637516,0.5755991999758407,0.8193157999776304,0.9999979704697172,0.4809201989416396,1.936982600018382,5.015625,0.8598523999098688,30.381346702575684,,,,0.0075530000030994,0.1585858999751508,0.04254120006226,0.0212327999761328,0.011534700053744,eigsh,0.0007753999670967,,,,,,,,,,,,,,,,,,,,,
10,6,21260512,5000,3,16.0,57525,347600,0.013904,0.992876400006935,0.1247984999790787,0,0.0,34.515,58.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8734,0.0012798229736891,0.0061922830780603,0.0357716999715194,,0.2728200000710785,0.0002943000290542,0.5535751000279561,0.8266989000840113,1.0562646702485596,0.6423919606874169,1.9443643001141029,5.59375,0.8718585000606254,15.426177978515623,,,,,,,,,,,0.0106786000542342,eigsh,0.2619238999905064,176300.0,123205.0,0.7,242920.0,,,,,,,,,,,,,,
10,6,21260512,5000,3,16.0,57525,347600,0.013904,0.9215864999999894,0.13015233299999807,0,0.0,34.515,58.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8716,0.002146161278214938,0.007766824542238437,0.018503666000000862,,0.26345108300000675,0.0002634169999993219,0.872882666999999,1.1366020000000105,0.9999978046286877,0.4799448758568774,2.1883359999999925,10.787993000000029,1.1585656669999906,27.234085083007812,480.01171875,480.01171875,0.0,,,,,,,,,,,,,,,0.00040095800000017334,170.0,15.0,43.0,0.0,0.0058858330000077785,0.1363986669999946,0.0883056670000002,0.020543750000001637,0.011499666999995384,eigsh,0.0003700000000037562,490038287.0,0.0058858330000077785
10,7,21260513,5000,3,16.0,57788,349294,0.01397176,0.9446465999353676,0.1268220000201836,0,0.0,34.6728,62.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8696,0.0031238340132316,0.0096933932973863,0.0300199999473989,eigsh,0.1175586000317707,0.0001472000731155,0.4847748000174761,0.6024871999397874,1.0000000000000004,0.4972077899994052,1.6739492000779137,5.0625,0.6381504000164568,12.032809257507324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,21260513,5000,3,16.0,57788,349294,0.01397176,0.9446465999353676,0.1268220000201836,0,0.0,34.6728,62.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8756,0.0011711079463178,0.005993440051058,0.0362715000519529,,0.2307620000792667,0.0003455000696703,0.5563156999414787,0.7874317000387236,0.999997939445116,0.4802712346755393,1.858891800045967,6.015625,0.8309104999061674,30.400336265563965,,,,0.0079295999603345,0.1422351000364869,0.0391575000248849,0.0300213999580591,0.0101603999501094,eigsh,0.0005417000502347,,,,,,,,,,,,,,,,,,,,,
10,7,21260513,5000,3,16.0,57788,349294,0.01397176,0.9446465999353676,0.1268220000201836,0,0.0,34.6728,62.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8758,0.0009925094339339,0.0056763336996988,0.0344530999427661,,0.2501305999467149,0.0003033999819308,0.4671666000504046,0.7176088000414893,1.0570096148275154,0.6422184536602378,1.7890691999346018,4.640625,0.7601963999914005,15.521251678466797,,,,,,,,,,,0.0104405999882146,eigsh,0.2394900000654161,177147.0,124098.0,0.7,244698.0,,,,,,,,,,,,,,
10,7,21260513,5000,3,16.0,57788,349294,0.01397176,0.9458082499999989,0.12948604199999636,0,0.0,34.6728,62.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.8738,0.0018485966728975795,0.0070450177082410316,0.018475875000007136,,0.27859270899999444,0.0002782920000043987,0.8680129169999873,1.146888875000002,0.9999977577968724,0.4800392861140919,2.2221782099999814,10.538956000000042,1.1687769170000024,27.272661209106445,480.01171875,480.01171875,0.0,,,,,,,,,,,,,,,0.00040966699999955836,170.0,17.0,44.0,0.0,0.005968874999993545,0.14308683299999814,0.09349237499999674,0.021656542000002332,0.01348629200001028,eigsh,0.0004276250000003756,1739372659.0,0.005968874999993545
10,8,21260514,5000,3,16.0,57222,345878,0.01383512,0.9479777000378816,0.159284200053662,0,0.0,34.3332,55.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8664,0.0018587517298611,0.0069834318995874,0.0309744999976828,eigsh,0.2103802999481558,0.0001477000769227,0.5872543000150472,0.7977897999808192,1.0000000000000004,0.498287001227379,1.9050442001316696,5.546875,0.836678099934943,11.91553020477295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,21260514,5000,3,16.0,57222,345878,0.01383512,0.9479777000378816,0.159284200053662,0,0.0,34.3332,55.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.8716,0.001509195987037,0.0064416145585939,0.0327319999923929,,0.2799323999788612,0.0003719000378623,0.5295359999872744,0.8098488999530673,0.999997772465564,0.4808885099911374,1.9171022000955416,5.40625,0.8499654999468476,30.36124324798584,,,,0.0076212999410927,0.1779841999523341,0.0440271999686956,0.0387407999951392,0.0101734999334439,eigsh,0.0006480000447481,,,,,,,,,,,,,,,,,,,,,
10,8,21260514,5000,3,16.0,57222,345878,0.01383512,0.9479777000378816,0.159284200053662,0,0.0,34.3332,55.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8678,0.0022192905174347,0.008152583116974,0.0333945000311359,,0.2705213000299409,0.0001752999378368,0.5814850000897422,0.8521889999974519,1.0593931736468924,0.6435961083214611,1.959443500149064,4.640625,0.8927582000615075,15.356667518615724,,,,,,,,,,,0.0122352000325918,eigsh,0.2581087999278679,175439.0,122707.0,0.7,241880.0,,,,,,,,,,,,,,
10,8,21260514,5000,3,16.0,57222,345878,0.01383512,0.9040973750000063,0.13176254200000415,0,0.0,34.3332,55.0,57542.43840000001,11.508487680000002,34.525463040000005,0.009946046832415702,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.873,0.001781847788037951,0.007041859076397528,0.018596125000001962,,0.27227620799999386,0.00027779200000566107,0.9378531250000037,1.2104130409999954,0.9999980279401757,0.48188323518215387,2.2462670420000137,11.45533899999998,1.232555750000003,27.203258514404297,480.04296875,480.046875,0.00390625,,,,,,,,,,,,,,,0.0003812500000037744,170.0,13.0,43.0,0.0,0.0056447089999949185,0.13597133300000053,0.09517275000000325,0.021472875000000613,0.013184374999994475,eigsh,0.0003957919999919568,2496240593.0,0.0056447089999949185
10,9,21260515,5000,3,16.0,57503,347448,0.01389792,0.9610787999117748,0.1802851000102237,0,0.0,34.5018,58.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.8672,0.0032861589776498,0.0098962580938324,0.0347727000480517,eigsh,0.1977376999566331,0.0001507999841123,0.4772086000302806,0.6751037000212818,0.9999999999999996,0.4976687854028734,1.8164609998930248,4.234375,0.7175588000100106,11.96943187713623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,21260515,5000,3,16.0,57503,347448,0.01389792,0.9610787999117748,0.1802851000102237,0,0.0,34.5018,58.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.872,0.002267100007733,0.007993568585262,0.0340649000136181,,0.2628316999180242,0.0002456000074744,0.5195905000437051,0.7826744999038056,0.99999837313959,0.4809928240435272,1.9240316998912024,5.03125,0.8256296999752522,30.379210472106934,,,,0.0075820999918505,0.1663422000128775,0.0468245000811293,0.0245856000110507,0.0152594000101089,eigsh,0.0008231999818235,,,,,,,,,,,,,,,,,,,,,
10,9,21260515,5000,3,16.0,57503,347448,0.01389792,0.9610787999117748,0.1802851000102237,0,0.0,34.5018,58.0,57542.43840000001,11.508487680000002,34.525463040000005,0.0099460468324157,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.8782,0.0012484026576406,0.006776179518227,0.0319918000604957,,0.1982431999640539,0.000125000020489,0.5862348000518978,0.7846090000821277,1.0588260810453407,0.642910050838536,1.9259668999584392,5.25,0.8236511999275535,15.437667846679688,,,,,,,,,,,0.0133974000345915,eigsh,0.1846100999973714,176224.0,123425.0,0.7,243328.0,,,,,,,,,,,,,,
