method,rep,r,ell,k,q,embedding_wall_sec,clustering_wall_sec,total_method_wall_sec,ARI_true,NMI_true,F1_macro_true,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eigh_sec,rp_lift_sec,eigen_decomposition_wall_sec,dataset,alpha,tau_label,tau_value,ds_bucket_build_sec,ds_draw_and_initial_multiply_sec,ds_power_iter_sec,ds_qr_sec,ds_build_core_sec,ds_small_eigh_sec,ds_lift_sec,ds_num_buckets,ds_min_bucket_dim,ds_max_bucket_dim,ds_bucket_summary
Degree-stratified RP,1,5,23,18,1,0.015083500009495765,0.36654830000770744,0.3816318000172032,0.10680375785382822,0.25086809667787974,0.2812196853972988,,,,,,,0.014775300020119175,lastfm-asia,0.25,0,0.0,0.00047259998973459005,0.003639700007624924,0.005632299988064915,0.0034730000043055043,0.0011903000122401863,0.00010490001295693219,0.00026250000519212335,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,2,5,23,18,1,0.011553999996976927,0.3618008000048576,0.3733548000018345,0.12772506517532878,0.27593947304307287,0.3209988641648964,0.0017303000058745965,0.0032195000094361603,0.0045956999965710565,0.0012749000015901402,0.00011699998867698014,0.000258400003076531,0.011195800005225465,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,2,5,23,18,1,0.01571559999138117,0.29444969999894965,0.3101652999903308,0.11269343379474688,0.2527041977742464,0.25933177265460394,,,,,,,0.015410499996505678,lastfm-asia,0.25,0,0.0,0.00046130000555422157,0.0036662999918917194,0.005961799994111061,0.0038417000032495707,0.0011659000010695308,8.209999941755086e-05,0.0002314000012120232,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,3,5,23,18,1,0.009899700002279133,0.37151989999983925,0.3814196000021184,0.12618469353687467,0.2732809539743052,0.3184471093459829,0.0016812999965623021,0.0030353000038303435,0.003529800000251271,0.0009934999980032444,8.149999484885484e-05,0.00022860000899527222,0.009550000002491288,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,3,5,23,18,1,0.01497150000068359,0.3289717000006931,0.3439432000013767,0.11883472670500901,0.2501073203438715,0.3160470080734312,,,,,,,0.014674199977889657,lastfm-asia,0.25,0,0.0,0.0004717999981949106,0.003735699996468611,0.005616700000246055,0.0034530999982962385,0.00105339998845011,0.00011310000263620168,0.00023039999359752983,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,4,5,23,18,1,0.011785900001996197,0.383673499993165,0.3954593999951612,0.11772717214179064,0.26414650683961244,0.3028322293151098,0.001720000000204891,0.0036561000015353784,0.00407890000496991,0.001441300002625212,0.00014139999984763563,0.00030519999563694,0.011342900004819967,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,4,5,23,18,1,0.018385700008366257,0.3621329999878071,0.3805186999961734,0.11521051965542556,0.24832414358884525,0.2658851405243123,,,,,,,0.018075800020596944,lastfm-asia,0.25,0,0.0,0.000487299999804236,0.004190400009974837,0.006928600007086061,0.004545400006463751,0.001447400005417876,0.0001340999879175797,0.0003426000039326027,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,5,5,23,18,1,0.012005099997622892,0.34469899999385234,0.35670409999147523,0.12343699487780774,0.2736164033772295,0.29364395629838247,0.0018045000033453107,0.00334619999921415,0.004637699996237643,0.0013829999952577055,0.00012149999383836985,0.00032550000469200313,0.011618399992585182,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,5,5,23,18,1,0.017026300003635697,0.3285234999930253,0.345549799996661,0.11050041052546007,0.25031818849992016,0.25633757027698745,,,,,,,0.016700299995136447,lastfm-asia,0.25,0,0.0,0.0003972999984398484,0.0037638000067090616,0.006989299989072606,0.003799600002821535,0.0013220999971963465,0.00011310000263620168,0.0003150999982608482,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,6,5,23,18,1,0.01233880000654608,0.39153569999325555,0.40387449999980163,0.12381955012703796,0.2613549465844696,0.3042596379882763,0.001771700000972487,0.004251299993484281,0.004330099996877834,0.0011003999970853329,0.000122499986900948,0.00030720001086592674,0.01188319998618681,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,6,5,23,18,1,0.01822889999311883,0.36034400000062305,0.3785728999937419,0.08834056141098723,0.21796878104178805,0.24132028842437864,,,,,,,0.017877199978102,lastfm-asia,0.25,0,0.0,0.0006271000020205975,0.004010999997262843,0.007102799994754605,0.004293499994673766,0.0013996999914525077,0.0001297999988310039,0.0003132999991066754,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,7,5,23,18,1,0.009916000009980053,0.4097169999877224,0.4196329999977024,0.11126537955632816,0.25479960482779346,0.2737485845098668,0.001528099994175136,0.0025775999965844676,0.00409290000970941,0.0010313000093447044,8.340000931639224e-05,0.00027119999867863953,0.00958450001780875,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,7,5,23,18,1,0.01564870000584051,0.385288200006471,0.4009369000123115,0.1147434199826926,0.25553396838203873,0.2750563285544342,,,,,,,0.015420799973071553,lastfm-asia,0.25,0,0.0,0.00048099999548867345,0.003950999991502613,0.006187899998622015,0.0033053999941330403,0.0011064999998779967,0.00011629999789875001,0.00027269999554846436,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,8,5,23,18,1,0.009977399997296743,0.3631830000085756,0.37316040000587236,0.13800221773716548,0.28330870368139877,0.32860813175342735,0.0015475000109290704,0.002935100012109615,0.003933500003768131,0.001028700004098937,8.939999679569155e-05,0.00021009999909438193,0.009744300026795827,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,8,5,23,18,1,0.014228400003048591,0.3553809999866644,0.369609399989713,0.1232062118406219,0.2730244647004945,0.2884711875515516,,,,,,,0.01401310000801459,lastfm-asia,0.25,0,0.0,0.00047450000420212746,0.0032620999991195276,0.005174599995370954,0.003462799999397248,0.0012977000005776063,0.0001171000039903447,0.00022430000535678118,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,9,5,23,18,1,0.01003050000872463,0.3633395999931963,0.37337010000192095,0.11977265891909372,0.26312477287118996,0.32017568286717446,0.0014669999945908785,0.0028265000000828877,0.0037832999951206148,0.001331100007519126,0.00011600001016631722,0.0002468999882694334,0.009770799995749258,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,9,5,23,18,1,0.016023899996071123,0.3580480000091484,0.3740719000052195,0.08314341418577997,0.2116049965397018,0.2843021991451902,,,,,,,0.015786399992066436,lastfm-asia,0.25,0,0.0,0.00034759999834932387,0.003683600007207133,0.006463599987910129,0.0035014000022783875,0.0014159999991534278,0.00011980000999756157,0.00025439998717047274,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,10,5,23,18,1,0.009985499986214563,0.37417560000903904,0.3841610999952536,0.10531021751778148,0.2401681316109905,0.2729935618083099,0.0016336999979102984,0.002747599995927885,0.0036555999977281317,0.0013638000091305003,0.00011770000855904073,0.00022489999537356198,0.009743300004629418,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,10,5,23,18,1,0.015104799997061491,0.34521549999772105,0.36032029999478254,0.09483520544531894,0.22861191339114784,0.26585793662711715,,,,,,,0.014869199992972426,lastfm-asia,0.25,0,0.0,0.0003436999977566302,0.0034039000020129606,0.005682399991201237,0.0035826999956043437,0.0014939000102458522,0.00011809999705292284,0.00024449999909847975,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,1,10,28,18,1,0.013489799996023066,0.3550610999955097,0.3685508999915328,0.14254051673910562,0.2954740924655753,0.3459129314101563,0.0020438000065041706,0.004222800009301864,0.0047882999933790416,0.0015756000066176057,0.00025150000874418765,0.0002888999879360199,0.013170900012482889,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,1,10,28,18,1,0.02306930000486318,0.34401540001272224,0.3670847000175854,0.12757739816187622,0.26679960724453883,0.3034815158023252,,,,,,,0.0227113000000827,lastfm-asia,0.25,0,0.0,0.0005104000010760501,0.004782599993632175,0.009615299990400672,0.005573700007516891,0.0016217000083997846,0.00030100000731181353,0.0003065999917453155,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,2,10,28,18,1,0.012052700010826811,0.3624978000007104,0.3745505000115372,0.14781380007604375,0.30930526039046374,0.3223336961944428,0.0020108999888179824,0.003529599998728372,0.004556600004434586,0.0012901999871246517,0.00022170000011101365,0.00022570000146515667,0.011834699980681762,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,2,10,28,18,1,0.0171874000079697,0.3568933000060497,0.3740807000140194,0.12237721682374735,0.27617051271478277,0.2815075324270495,,,,,,,0.016929499979596585,lastfm-asia,0.25,0,0.0,0.0003341999981785193,0.00360250000085216,0.006738600000971928,0.004458399998839013,0.0012853999942308292,0.0002378999924985692,0.0002724999940255657,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,3,10,28,18,1,0.014603099989471957,0.3474090000090655,0.36201209999853745,0.1328041519789422,0.2658086119075304,0.29521316695847954,0.0020176999969407916,0.004669899994041771,0.005153499994776212,0.0017198999994434416,0.0004344000044511631,0.000298400002066046,0.014293799991719425,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,3,10,28,18,1,0.018967900003190152,0.3735956000018632,0.39256350000505336,0.10915319025319122,0.2508311992963887,0.2808483688247759,,,,,,,0.018683199989027344,lastfm-asia,0.25,0,0.0,0.00048550000065006316,0.0040680999954929575,0.007432899990817532,0.004532100007054396,0.0016173000039998442,0.0002572999947005883,0.0002899999963119626,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,4,10,28,18,1,0.01310699999157805,0.36949369999638293,0.382600699987961,0.14246917384615554,0.2895923714841844,0.32740770430176763,0.002181499992730096,0.003987899995991029,0.0048968999908538535,0.0012546999932965264,0.00026590000197757035,0.00021729999571107328,0.012804199970560148,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,4,10,28,18,1,0.018308600003365427,0.3387977999955183,0.3571063999988837,0.14382584837670984,0.29603377478805853,0.3203587099798011,,,,,,,0.018072699996992014,lastfm-asia,0.25,0,0.0,0.0005093999934615567,0.003872899993439205,0.0071272000059252605,0.004576999999699183,0.001485000000684522,0.00023069999588187784,0.0002705000079004094,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,5,10,28,18,1,0.012921499990625307,0.3630789000017103,0.3760003999923356,0.14691208830470742,0.307006864961388,0.3314235045698882,0.0020068000012543052,0.003290199994808063,0.0050571000028867275,0.0017487000004621223,0.0002800000074785203,0.0002502999996067956,0.012633100006496534,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,5,10,28,18,1,0.018580200005089864,0.3478801999881398,0.36646039999322966,0.11886163692863709,0.2573742910965914,0.2756917509469491,,,,,,,0.018334600012167357,lastfm-asia,0.25,0,0.0,0.00047559999802615494,0.003970499994466081,0.007286300009582192,0.004452099994523451,0.0016561000084038824,0.0002521999995224178,0.0002418000076431781,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,6,10,28,18,1,0.011583600004087202,0.345318399995449,0.3569019999995362,0.14479309440262583,0.29633409245983233,0.321925982345449,0.0019961000070907176,0.00327429999015294,0.004489799990551546,0.001158899991423823,0.00022309999621938914,0.0002199000009568408,0.011362099976395257,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,6,10,28,18,1,0.01614359999075532,0.3688116999983322,0.3849552999890875,0.11783610498469571,0.2731377638762925,0.3244243437231782,,,,,,,0.01585089998843614,lastfm-asia,0.25,0,0.0,0.0003978000022470951,0.0032709999941289425,0.005937099995207973,0.0043077000009361655,0.001398200009134598,0.00025379999715369195,0.0002852999896276742,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,7,10,28,18,1,0.012893999999505468,0.29803109999920707,0.31092509999871254,0.1482832109207498,0.29249598154347367,0.28348169611063584,0.0020991999917896464,0.003584099991712719,0.0047415000008186325,0.0016699999978300184,0.00025919999461621046,0.0002403999969828874,0.012594399973750114,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,7,10,28,18,1,0.017737800008035265,0.3785831999994116,0.39632100000744686,0.12976162290750676,0.27247775730544693,0.2865889928031411,,,,,,,0.017539600026793778,lastfm-asia,0.25,0,0.0,0.00046600001223850995,0.003925800003344193,0.006811600003857166,0.004262500006007031,0.0015838000108487904,0.00024359999224543571,0.0002462999982526526,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,8,10,28,18,1,0.012112100012018345,0.3732218999939505,0.38533400000596885,0.13864900514857875,0.2876889447166217,0.32505500836429674,0.0020087000011699274,0.0034411000087857246,0.00454110000282526,0.0013100000069243833,0.00023069999588187784,0.00021889999334234744,0.01175050000892952,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,8,10,28,18,1,0.020319500006735325,0.38674869999522343,0.40706820000195876,0.12600645498278973,0.27611490739441613,0.3142697157423629,,,,,,,0.01995820000593085,lastfm-asia,0.25,0,0.0,0.0004535000043688342,0.004264799994416535,0.007798100006766617,0.0053152000036789104,0.001509299996541813,0.00027350000164005905,0.0003437999985180795,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,9,10,28,18,1,0.01415810000617057,0.36566719999245834,0.3798252999986289,0.14886098269785475,0.3061133291997387,0.34786941929685017,0.002032300006248988,0.003880299991578795,0.00573529998655431,0.0015770000027259812,0.0002808999997796491,0.00033790001180022955,0.013843699998687953,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,9,10,28,18,1,0.017925199994351715,0.3534821000066586,0.3714073000010103,0.1313279100888692,0.2892652212957922,0.3278835091529675,,,,,,,0.017559700005222112,lastfm-asia,0.25,0,0.0,0.0005837999924551696,0.003960700007155538,0.006351300005917437,0.004478400005609728,0.0016157999925781041,0.000268599993432872,0.00030110000807326287,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,10,10,28,18,1,0.014460699996561743,0.34997999999905005,0.3644406999956118,0.1311674868854162,0.2863143066113956,0.3079987752475601,0.0020770999981323257,0.0043271000031381845,0.00544409999565687,0.0016160999948624521,0.0002739000046858564,0.0003071999963140115,0.0140454999927897,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,10,10,28,18,1,0.018606900004670024,0.3159226999996463,0.3345296000043163,0.1306358841834429,0.2850232850381962,0.3112451255998881,,,,,,,0.01839789999939967,lastfm-asia,0.25,0,0.0,0.0004692000075010583,0.004061100000399165,0.0071278000104939565,0.004627499991329387,0.0016436999867437407,0.00022899999748915434,0.00023960000544320792,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,1,20,38,18,1,0.015562600005068816,0.2924427999969339,0.3080054000020027,0.17393156489832462,0.3263084314106085,0.36772681259631373,0.002339300001040101,0.0036496999964583665,0.006813400003011338,0.0017182000010507181,0.0003274999908171594,0.0002762000076472759,0.01512430000002496,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,1,20,38,18,1,0.02482370000507217,0.33392900000035297,0.35875270000542514,0.14620615511084217,0.31883390046387106,0.3416190104604699,,,,,,,0.024518700040061958,lastfm-asia,0.25,0,0.0,0.0004889000119874254,0.00455820000206586,0.010743000006186776,0.006555800006026402,0.0015930000081425533,0.0003508000081637874,0.00022899999748915434,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,2,20,38,18,1,0.01684959999693092,0.29780200000095647,0.3146515999978874,0.16525444846819695,0.3143158064651209,0.3266175334113317,0.00263499999709893,0.0045818000071449205,0.0071339999994961545,0.0014890000020386651,0.00030759999935980886,0.00026149999757763,0.01640890000271611,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,2,20,38,18,1,0.024043199999141507,0.2931352000014158,0.3171784000005573,0.15302863964593516,0.32607716121882385,0.3266110161049376,,,,,,,0.02366500000061933,lastfm-asia,0.25,0,0.0,0.00046629999997094274,0.004407600004924461,0.010287299999617971,0.006326100003207102,0.001641299997572787,0.0002916999947046861,0.0002447000006213784,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,3,20,38,18,1,0.016860499992617406,0.300823900004616,0.3176843999972334,0.18107251676039174,0.3302349782266474,0.33722494800944175,0.0026431000005686656,0.004480499992496334,0.007180899992818013,0.0015687999984947965,0.00034020000020973384,0.00028140000358689576,0.01649489998817444,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,3,20,38,18,1,0.027141900005517527,0.3505851000081748,0.3777270000136923,0.15810930839579443,0.31906685011090696,0.3459572006959818,,,,,,,0.02660819998709485,lastfm-asia,0.25,0,0.0,0.0005089000042062253,0.004747599989059381,0.011196099992957897,0.0073594999994384125,0.002217200002633035,0.00032279999868478626,0.00025610000011511147,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,4,20,38,18,1,0.017049199988832697,0.30172240000683814,0.31877159999567084,0.1730721903053756,0.32751866557011966,0.3557015782122588,0.0028305000014370307,0.004740300006233156,0.006766799997421913,0.001634200001717545,0.0003476999991107732,0.0003223000094294548,0.016641800015349872,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
Degree-stratified RP,4,20,38,18,1,0.023780000003171153,0.2966324999870267,0.32041249999019783,0.14136460883103014,0.30520999986466457,0.3029810013587763,,,,,,,0.02338049998797942,lastfm-asia,0.25,0,0.0,0.0004650000046240166,0.0041628000035416335,0.010251500003505498,0.006575199993676506,0.0013866999943275005,0.00031039999157655984,0.000228899996727705,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,5,20,38,18,1,0.018056900007650256,0.32245310000143945,0.3405100000090897,0.15516355476381075,0.3025675389176168,0.35099296155065307,0.0026408000121591613,0.004829400000744499,0.0073561000026529655,0.0021672000002581626,0.0003206999972462654,0.0002440999960526824,0.017558300009113736,lastfm-asia,0.25,0,0.0,,,,,,,,,,,
