model,n,rep,method,error_P,error_Theta,error_B,time_sec
1,1000,16,Random Projection,9.988242937134649,0.0,0.001400156988353718,0.025986416000002066
1,1000,16,Random Sampling,12.624712325557939,0.0,0.0036548822158299077,0.05687758300000212
1,1000,16,Non-random,17.955149528420275,0.0,0.0014168673233309614,0.3370820000000023
1,1000,17,Random Projection,11.080021668030776,0.0,0.0011370013008731306,0.028548624999999106
1,1000,17,Random Sampling,14.018270927507258,0.0,0.00211987273041353,0.0583128749999986
1,1000,17,Non-random,19.813854085129904,0.0,0.001167339608850626,0.33773049999999927
1,1000,18,Random Projection,11.887976663759279,0.0,0.0022788822577271273,0.023643458000002227
1,1000,18,Random Sampling,15.382331497741712,0.0,0.0035597402334638095,0.052725666000000615
1,1000,18,Non-random,19.43971247966694,0.0,0.00205125155259811,0.35058104200000173
1,1000,19,Random Projection,11.389012833050547,0.0,0.001181559196444415,0.02779537500000373
1,1000,19,Random Sampling,14.486658402745402,0.0,0.0025747352733281603,0.05511954199999991
1,1000,19,Non-random,19.409097833677514,0.0,0.0011124115454893974,0.33496433300000206
1,1000,20,Random Projection,10.823632030782058,0.0,0.001720271239411042,0.026882667000002414
1,1000,20,Random Sampling,13.931053084489555,0.0,0.0017769615639083788,0.05716550000000353
1,1000,20,Non-random,19.304452753399737,0.0,0.001640518988919204,0.3771978339999933
1,1200,1,Random Projection,11.806916293409808,0.0,0.0025543826018413762,0.028112499999998875
1,1200,1,Random Sampling,15.238932588126302,0.0,0.002672666680617969,0.05882033299999989
1,1200,1,Non-random,20.80241461829638,0.0,0.0025503425794571877,0.4779714160000026
1,1200,2,Random Projection,12.778875274614473,0.0,0.002764234939182819,0.02533716599999991
1,1200,2,Random Sampling,16.456133795146293,0.0,0.0032596116637399752,0.05888316699999763
1,1200,2,Non-random,23.25124826306134,0.0,0.0026252395314171617,0.46941812499999713
1,1200,3,Random Projection,13.064326618770632,0.0,0.0012208218286815925,0.02952804199999548
1,1200,3,Random Sampling,16.403361365731236,0.0,0.0015455773865724193,0.06676075000000026
1,1200,3,Non-random,21.986657066429622,0.0,0.0013203981454926322,0.4816421250000005
1,1200,4,Random Projection,14.651434704539499,0.0025,0.0029126049916648744,0.03180358400000216
1,1200,4,Random Sampling,17.616127416217413,0.0025,0.0022002944546651304,0.0774805409999999
1,1200,4,Non-random,21.9879722856971,0.0,0.0011823387378842032,0.46981491599999714
1,1200,5,Random Projection,12.492762892901158,0.0,0.0016978194008337166,0.029102250000001106
1,1200,5,Random Sampling,16.04856373527188,0.0,0.0011970087223042714,0.06373745799999853
1,1200,5,Non-random,22.128904349671622,0.0,0.0014932426123433762,0.47222733399999584
1,1200,6,Random Projection,11.672657481029852,0.0,0.0021845276410419334,0.02872574999999955
